post_id	text	date
1		2016-05-28 20:54:59
2	и кстати мой статус полное гавно	2016-05-25 22:57:34
3	я полная дрянь	2016-05-25 22:55:09
4		2016-05-24 19:35:33
5	Верю в тебя бейба судьба	2016-05-21 17:44:04
6	Здравствуйте, я инфант ..  __________________  Инфант — это взрослый по паспорту человек, но с детскими ценностями и установками. И если Личность живет в реальном мире, то инфант — в иллюзорном. Личность видит жизнь сложной и многомерной. Инфант представляет ее чем-то вроде киндер-сюрприза. Надо только понять, с какой стороны разворачивать, а дальше тебя ждет сплошной шоколад и миленький подарочек внутри. Личность учится на своих и чужих ошибках. Инфант, наступая на те же грабли, каждый раз удивляется.  Понятие о любви у инфантов близко к диснеевским мультикам. От мужчины хотят, чтобы с ним было легко, тепло, весело и приятно. Чтобы обеспечивал, заботился и оберегал. Чтобы он был умный, красивый, душевно тонкий, щедрый, с чувством юмора и, конечно, богатый… То есть пылесос, холодильник и стиральная машина в одном флаконе. Хорошо бы это чудо техники еще и колыбельную могло спеть. А за это она обещает посвятить ему лучшие годы, отдавать ласку, любовь и стимулировать к еще большим достижениям.  Инфантильный человек способен максимум на увлечение. Чувства инфантов можно сравнить с бенгальским огнем, который быстро вспыхивает, ярко горит и так же стремительно гаснет. Глядя на обуглившуюся палочку, инфант решает, что ему опять не повезло. Возможно, поэтому инфанты ни с кем не могут быть долго в серьезных отношениях. Они сваливают это на разницу вкусов, темпераментов, на обстоятельства... А дело совсем в другом. Инфант слишком поглощен собой и своими интересами. Он, как маленький ребенок, не способен по-настоящему глубоко и тонко чувствовать другого человека. Его главной ценностью остается удовлетворение собственных потребностей — в защите, тепле, насыщении (К. Юнг). Вот почему каждая вторая барышня уверяет, что только в браке она сможет почувствовать себя защищенной.  Кстати, инфант никогда не скажет: я не понимаю людей. Он говорит: люди не понимают меня.  Таким образом, инфант окружающий мир не видит, а придумывает. Впрочем, он и себя придумывает. Создает в своем воображении некий образ, далекий от действительности.  Любовь есть, но она не для инфантов. Это взрослое чувство. Его не купишь, не достанешь по блату, не украдешь, не отберешь, не выпросишь. До него можно только дозреть. Дорасти!  Я закончу словами Юнга: инфант не может разрешить себе встретиться лицом к лицу с жизнью — потому что увидит, что его жизнь пуста. И он бежит от этой встречи. С одной стороны, серое существование, с другой — пропасть: возможный ужас встречи с жизнью (с)	2016-05-14 21:00:53
7		2016-05-08 00:07:14
8		2016-04-28 20:08:13
9	уууууу это так мило :3	2016-04-22 20:49:22
10	I would fly you to the moon and back If you'll be if you'll be my baby Got a ticket for a world where we belong So would you be my baby❤❤❤	2016-04-05 16:23:31
11	я лягушка ква-ква🐸👑 https://ask.fm/Magia123	2016-03-24 22:00:46
12	с женским днём, девушки )  кто не поздравил, тот писька. пожизненно	2016-03-08 21:07:46
13	я вернулась)	2016-03-08 20:50:08
14	с днём рождения, моя вечно молодая,весёлая,разносторонняя,общительная, добрая, нежная мамуля🎉🎊🎈🎂😱 ты у меня самая лучшая 🔥🔆👑пусть все твои мечты сбываются👫💃💍💏 мы тебя с Васей очень любим ❤💙💚💛💜	2016-02-22 12:19:00
15	Если парень не звонит - он не хочет звонить, если мужчине нравится женщина, он сделает все, чтобы быть с ней; а если он не делает попыток - ты просто ему не нужна.  © Обещать - не значит жениться	2016-02-20 10:17:06
16		2016-02-13 20:00:37
17	Цени меня сук, я буду тебя веселить	2016-02-05 22:12:31
18	утро начинается не с кофе ) 😎👆👆👆	2016-02-01 10:29:12
19		2016-01-21 19:23:59
20		2016-01-19 21:18:08
21	Разбивая чью-то душу вдребезги, не забудь, что осколки обязательно порежут и тебя.	2016-01-12 22:36:31
22		2016-01-08 16:22:31
23	Надеваем красное!!!2016 год любит красное #всехснг	2015-12-31 21:08:04
24	такие разные Ерлашки )💋❤ [id39293701|Мария Ерланцева]  [id32401110|Анна Ерланцева]  [id77890838|Анастасия Ерланцева]	2015-12-26 22:53:47
25	скучновато что -то😆😆😆😎	2015-12-22 22:25:29
26		2015-12-15 18:29:29
27		2015-12-15 16:31:49
28		2015-12-09 05:42:03
29		2015-12-07 18:10:49
30	Мараааат.. Проводы. Мы будем скучать и ждать😭😭😒❤	2015-12-04 00:42:14
31		2015-12-02 21:45:09
32	рисовали плакат на Нг от 331 группы 😛💃❄ физруки тоже умеют рисовать😎👊	2015-12-02 18:00:53
33	самые топовые ❤😍👄😢	2015-11-30 19:18:41
34	го||||| http://ask.fm/Magia123	2015-11-28 22:25:00
35		2015-11-23 18:04:16
36		2015-11-21 18:01:30
37	хорошо отметили❤😈😆💋🍸🍺🎂🎉	2015-11-01 20:08:21
