post_id	text	date
1	Спасибо большое Всем мои дорогие за поздравления))))!!!!	2016-05-16 20:30:44
2		2016-01-02 22:55:25
3		2015-12-27 18:50:00
4	С юбиляром))))	2015-12-19 19:18:10
5		2015-12-19 18:31:38
6		2015-11-13 18:47:49
7		2015-07-19 13:25:47
8		2015-05-03 13:47:45
9		2015-02-15 21:28:23
10		2014-12-22 09:20:14
11		2014-11-19 23:29:05
12		2014-11-13 08:29:52
13		2014-01-22 11:07:47
14		2013-06-28 11:12:51
15		2013-04-15 10:25:47
16		2012-11-23 10:59:11
17		2012-09-30 12:42:28
18		2012-05-23 17:08:37
19	Берегите друг друга. Не ломайте то, что другие не могут даже построить.	2011-11-22 19:56:43
20	Дружбу не планируют, про любовь не кричат, правду не доказывают.	2011-11-17 09:36:12
21	Никогда не обижай человека, что смотря в твои глаза, видит свою жизнь...	2011-11-10 19:17:25
22	Верность - это такая редкость и такая ценность. Это не врождённое чувство: быть верным. Это решение.	2011-10-08 09:37:05
23	Никогда не прощайте измен. Любая измена - это сравнение, поиск лучшего, чем имеешь. Тот, кто ищет лучшее, никогда не будет ценить то, что имеет...	2011-09-25 15:38:44
24	Встречайтесь так, чтобы в будущем пожениться. Жизнь слишком коротка, чтобы тратить её на бессмысленные отношения.	2011-08-21 21:27:54
25	А всё-таки он один такой.  Такой родной, вредный, любимый, а главное мой.  И никто с ним не сравнится...	2011-07-20 21:22:19
26	Стоит лишь просто подумать о тебе, произнести в слух твоё имя… и я понимаю, что я по настоящему счастлива, осознавая то, что я знаю тебя...	2011-07-20 21:16:35
27	...a мнe бы крышy пoвыше, нoчи пoтишe, cлoвa пocлaщe и тeбя рядoм... пoчaщe...	2011-07-18 23:15:20
28	- Планы на лето? - Поцелуи до рассвета)	2011-06-27 19:15:51
29	Детка, прическу себе забабахай, пой и пляши... Детка, ну правда, пошли его на хуй! Детка, дыши...	2011-05-27 13:03:09
30		2011-05-09 16:15:01
31	Важные люди в моих мыслях, Любимые в сердце, Дорогие в молитвах... Тебе повезло трижды!!!	2011-05-08 16:31:05
32	Идеальный мужчина - это тот, кто любит, ценит, уважает,понимает,ухаживает, удовлетворяет, дорого одевает и сексуально раздевает...	2011-05-03 18:38:26
33	- тебе что налить? вина или водки? - вина. - красного или белого? - красного. - итальянского или грузинского? - итальянского. - сухого, полусладкого или крепленого? - да ну на хуй. давай водки.	2011-04-23 11:46:06
34	Порой наша гордость мешает нам быть счастливыми!	2011-03-13 18:23:08
35		2011-02-23 20:06:08
36	Кто захочет - напишет, кому надо - позвонит, кто скучает – найдёт...	2011-01-31 13:53:53
37	Можно полюбить душу не зная тела,....а потом сходить с ума, прикасаясь к телу любимой души!!!	2011-01-26 12:24:57
38	Мужчина должен быть таким, как кофе: вкусно пахнуть, крепким и три раза в день!!!	2011-01-19 20:41:16
39	Разбейте об асфальт эти глупые принципы. Верните друг друга. Любите, трахайтесь, живите...	2011-01-13 21:46:48
40	Я не ревнивая, Я - жадная ...Если моё -то МОЁ, если ещё чьё-то, то мне не нужно...	2011-01-12 21:11:41
41	Один не разберёт, чем пахнут розы, Другой из горьких трав добудет мёд. ﻿Дай хлеба одному - на век запомнит, Другому жизнь пожертвуй - не поймёт...	2010-12-28 16:56:42
42	Однажды утром ты проснёшься и поймёшь, как она тебе дорога... Но когда этот день придёт, она будет просыпаться с тем, кто это уже понял.....	2010-12-21 17:57:29
43	Я тебя не отдам никому, Самому даже Господу Богу, я устрою такую войну, что к тебе позабудут дорогу, и любить тебя буду всегда - мне плевать, что запретная зона...... Я тебя не отдам никому, самому даже Господу Богу...	2010-11-16 10:17:39
44	-Привет! Почему не звонишь, не пишешь? -Привет! Пишу, звоню, но не тебе.	2010-11-10 18:03:26
45	-Не женись на той, с которой можно жить. Женись на той, без которой жить нельзя…	2010-11-10 17:31:31
