post_id	text	date
1	Вкусно,но мало((	2016-05-28 19:14:21
2	Мои сладенькие	2016-05-27 19:40:45
3	Учимся закрывать замок))	2016-05-25 16:26:55
4	Танцульки)) показательное выступление группы	2016-05-24 15:09:19
5	Продам 2 билета в Аквапарк. Действительны до 31 мая. Цена 1 шт 270 р	2016-05-24 06:47:32
6	Меня тоже пытались на кувырок подбить))) но не сдается наш гордый Варяг!!!))	2016-05-23 18:45:49
7	Меня тоже пытались на кувырок подбить))) но не сдается наш гордый Варяг!!!))	2016-05-23 18:44:29
8		2016-05-22 11:18:57
9		2016-05-22 11:18:53
10		2016-05-22 11:18:08
11		2016-05-22 11:17:56
12		2016-05-22 11:17:38
13		2016-05-22 07:19:36
14	Молчание-золото	2016-05-21 11:56:19
15	Высоко сижу,далеко гляжу))	2016-05-20 18:40:26
