post_id	text	date
1	Продам туфли 37 р. и батильоны 38 р.по 1000 р Обращаться в личку !Репост приветствуется !!!	2016-05-21 15:51:11
2	😊😊😊	2016-05-17 15:25:12
3	С Днём Победы !!!	2016-05-09 13:26:25
4		2016-05-08 22:20:28
5		2016-05-01 18:35:10
6	Вот такие вот изменения ✌✌✌	2016-04-25 20:39:55
7		2016-04-01 10:51:26
8		2016-03-21 19:33:15
9		2016-03-18 06:59:44
10		2016-03-18 06:48:35
11	Простите все, кого я чем обидела, Возможно, я об этом и не знаю, Быть может, я вины своей не видела, Но вы простите, и я всех прощаю!  Пусть будет на душе тепло, спокойно, Долой все ссоры из-за чепухи! Пусть сгинут зло, агрессия и войны! И Бог простит пусть нас за все грехи!👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼👼	2016-03-13 21:32:55
12		2016-03-12 15:42:13
13		2016-03-12 15:37:00
14	Доброе утро 8 Марта 🍒🍒🍒	2016-03-08 06:47:23
15		2016-02-28 20:12:00
16		2016-02-15 00:00:34
17		2016-01-24 05:21:54
18	Маленькие приятности 😍😍😍ведь правда он чудоооо😘😘😘	2016-01-14 18:03:31
