post_id	text	date
1		2016-01-18 16:08:37
2	"Последний рабочий день на новогодних каникулах! Ураааа!!! @ Глц ""Банное"""	2016-01-10 18:52:41
3	Любимая работа #резиденция #горноеущелье2015 #новый_год	2016-01-10 18:52:25
4		2015-12-16 17:24:48
5		2015-11-24 13:07:56
6		2015-11-08 20:00:25
7		2015-10-24 11:28:33
8	Поздравляю с Международным днем вожатого!!! Лагерь - это настоящие и искренние эмоции; самое незабываемое лето - где угодно, только не у компьютера; совершенствование своих математических навыков, пересчитывая детей (чтоб вышло не меньше, чем зашло); бессонные дни и ночи; танцы и песни где и когда угодно))) #спо_батарейки #вожатые #лето #дети #лагерь	2015-10-10 13:34:32
9		2015-10-07 11:48:22
10	Задай мне вопрос | ask.fm/KatjushkaTokareva	2015-10-03 12:47:07
11		2015-09-02 22:37:11
12		2015-09-02 21:11:30
13	Задай мне вопрос | ask.fm/KatjushkaTokareva	2015-09-02 20:53:43
14		2015-08-06 10:08:01
15		2015-08-06 10:07:04
16	"С Днём Рождения ""Горное Ущелье""!"	2015-07-24 10:40:51
17	"ЛЕТО-2015 ""Горное Ущелье"""	2015-06-25 23:02:21
18	#ШСЛ студенческих объединений #штаб_мгту #со_уваровского	2015-06-10 11:04:01
19	#горное_ущелье #лето #дети #дискотека #гу	2015-06-10 11:03:46
20	Челябинск, долгожданные выходные)) Парад открытия III трудового семестра! #рсо #чосо #трудкрут #Магнитогорск #штаб_мгту #молодежь74	2015-06-05 21:27:14
21	Магнитогорск к III трудовому семестру готов!!  #РСО #ЧОСО #соУваровского #сомгту #мгту #магнитогорск #Мгн #Молодежь74 #profcom_mgtu	2015-05-27 10:04:16
22	Задай мне вопрос | ask.fm/KatjushkaTokareva	2015-04-11 12:47:20
23	Принимаю эстафету участников и организаторов Окружной школы от нашего комиссара #СОУваровского [id19598345|Таисии Габитовой] #РСО  Правила просты: 1) Написать, от кого принял эстафету.  2) Поделиться тем, что для тебя ОШК, прикрепив к посту 2 фотки и песню, с которой у тебя ассоциируется школа.  3) Передать эстафету 6-ти людям, прошедшим ОШК.   #ОШК #УрФО закончилась. Спасибо большое всем делигациям за ваши эмоции. Вы все большие молодцы!!! Надеюсь мы еще увидимся и не раз!!! Добавляйтесь ВК, буду рада пообщаться))  Передаю эстафету следующим людям: 1) [id54815072|Лёше Пеньковому]  2) [id31310781|Дане Рудковскому]  3) [id63159651|Дмитрию Пешкину]  4) [id14922792|Антону Ядрышникову]  5) [id167529882|Александре Ефимовой]  6) [id101267821|Анатолию Волкову]	2015-03-24 13:55:42
24	#8_марта	2015-03-09 18:38:55
25	Бессмертный пони! #Работа #Штаб_мгту #уваровский	2015-03-06 22:28:54
26	#зимние_забавы #профком_мгту #Штаб_мгту #повеселились #отряды #отрядная_жизнь	2015-03-06 22:28:39
27	Эти люди, мысли Эти мысли, люди	2015-03-03 22:35:57
28	А вы замечали, что с некоторыми людьми судьба сводит нас снова и снова.	2015-02-28 20:42:56
29		2015-02-23 21:24:45
30	Магнитогорск едет в Челябинск! 25 февраля в 17.00 актовый зал #ЮУрГУ IX областной фестиваль танцев студенческих отрядов. Приходите поддержать #спо_батарейки Буду рада видеть всех!!! #Танцы #репетиция #штаб_мгту #Вожатые #Магнитогорск #Челябинск #ЧОСПО	2015-02-23 20:17:53
31		2015-02-15 11:30:37
32	14 февраля!!! #СПО_Батарейки я вас обожаю!!! #Вечер #праздник а у нас #репетиция  Вы классные #Штаб_мгту	2015-02-14 19:01:34
33	Она вернется, она вернется; Она мне ночью заменяет солнце.	2015-02-13 21:07:49
34	Поучаствую в конкурсе)) #волонтеры #сурдлимпийские_игры #mgn_olympic	2015-02-01 18:32:18
35	"#волонтеры #mgn_olymp2015 #сурдлимпийские_игры @ Глц ""Банное"""	2015-02-01 17:59:09
36	"Неожиданная встреча!!! Как же здорово!!! Надеюсь еще увидимся:* #волонтеры #Челябинск #Магнитогорск #сурдлимпийские_игры #mgn_olymp2015 @ Глц ""Банное"""	2015-02-01 17:57:44
37		2015-01-26 21:35:56
38		2014-12-26 20:34:30
39		2014-12-25 18:39:17
40		2014-12-18 21:52:13
41	"Акция ""Имена Героев"" вместе со студенческими отрядами им. С.С. Уваровского"	2014-12-14 19:05:21
