post_id	text	date
1		2016-05-08 14:22:30
2		2016-05-04 16:14:43
3		2016-03-31 12:15:50
4		2016-03-05 15:10:37
5		2016-02-27 14:58:50
6		2015-09-30 10:51:35
7		2015-08-23 20:05:49
8		2015-04-05 09:52:56
9		2015-01-30 03:06:55
10		2014-12-31 21:41:04
11		2014-10-31 10:56:15
12		2014-10-05 17:02:09
13		2014-08-16 21:06:38
14		2014-08-14 18:08:54
15	Я на Спрашивай.ру	2014-08-08 21:58:14
16		2014-08-01 12:38:27
17	Глаза не врут… Они всё скажут… И кто любил, и кто играл… Со временем судьба покажет, кто в жизни больше потерял…	2014-07-25 10:04:56
18	Если тебя предал человек, не надо выяснять с ним отношения, просто оставь его со своим же дерьмом наедине.	2014-07-23 12:43:23
19	Я на Спрашивай.ру	2014-07-18 15:24:15
20		2014-07-11 23:15:51
21		2014-04-28 20:32:12
22	99669999996669999996699666699666999966699666699 99699999999699999999699666699669966996699666699 99669999999999999996699666699699666699699666699 99666699999999999966666999966699666699699666699 99666666999999996666666699666699666699699666699 99666666669999666666666699666669966996699666699 99666666666996666666666699666666999966669999996   1) Выдели первые 2 девятки  2) Нажми F3  3) Нажми 9	2014-04-25 16:09:41
