post_id	text	date
1	Оказываю помощь в получении военного билета! Совершенно легально😉🙈 #досвадьбыотрастет @ Озеро Банное, Башкирия	2016-05-23 21:07:43
2	А в #Магнитке все цветёт и пахнет💕 #люблювесну	2016-05-17 19:53:40
3	Получите 2 348₽ скидки на свою первую поездку!	2016-04-12 11:51:48
4		2016-04-09 21:01:49
5	сегодня, пока мы сладко спали, по другую сторону океана бывший программист творил историю! Илону Маску после нескольких неудачных попыток удалось посадить первую ступень ракеты-носителя Falcon 9 на платформу в океане. Это невероятное зрелище!!! Теперь её можно запускать до 100 раз.	2016-04-09 10:57:34
6	вдогонку предыдущему посту	2016-02-17 06:48:33
7	Что было бы с нашими дворами, если бы в России жили немцы?	2016-02-15 19:36:39
8	На улице -26 и сказочно красивые цвета) @ Магнитогорск	2016-01-07 14:16:19
9		2015-11-06 15:38:51
10		2015-10-28 19:39:38
11		2015-10-27 19:28:54
12		2015-10-27 15:36:21
13		2015-10-27 00:06:06
14		2015-10-26 20:38:21
15	какого хрена обычная вода дороже газированной?	2015-08-05 10:34:23
16	Почему не надо строить подземные переходы в городах?!	2015-07-08 15:10:52
17	Скучаю по Магниточке😙  #Магнитогорск	2015-06-16 11:12:36
18		2015-05-09 17:48:21
19	Слава СССР	2015-04-09 20:02:50
20		2015-03-29 13:47:17
21	где Путин?	2015-03-15 19:45:05
22	Один день из жизни Президента: Бу Андерссон, АВТОВАЗ	2015-02-28 23:11:25
23		2015-02-26 09:56:56
24	Немного меня в моем инстаграме не помешает)	2015-02-25 22:00:08
25		2015-02-14 20:20:54
26		2015-02-09 23:30:44
27	Без обработки	2015-02-07 22:28:49
28	tema: Бродяга Фишай снял охуенное часовое селфи-кино. Тут есть все - люди, события, менты, салюты, драки, телки, мужики, гастеры, отношения.   Получился совершенно новый жанр, скоро можно выпускать такой полнометражный фильм.	2015-01-14 16:36:12
29	#колокол звонницы Спасского собора #Елабуга	2014-12-13 18:23:43
30	Чертово городище #Елабуга	2014-12-13 14:00:08
31	собака порядок наводяка)	2014-12-01 18:51:00
32	да уж..	2014-11-24 10:03:23
33	Я решаю свою проблему «Ямы» с помощью сайта angrycitizen.ru	2014-09-23 08:45:30
34	#Томаш уговорил сделать #селфи с ним	2014-09-19 10:31:13
35	Стрит арт #екб	2014-09-11 19:21:21
36	#кролик	2014-09-10 18:56:31
37	#цпкио #екб	2014-09-10 18:41:12
38	Пригрелись на теплом колесе)	2014-09-02 18:14:16
39		2014-08-16 05:57:33
40	Водные горки 🎢, все для детей) #Екб #Екатеринбург http://instagram.com/p/rXR-Exwftz/	2014-08-06 19:36:33
41	Раковая опухоль городских фасадов #кб #Екб  http://instagram.com/p/rTw5WhQfgA/	2014-08-05 10:49:52
42	суровая реальность #Екб	2014-08-04 20:42:34
43	#Екб ебовее #Мск раз уж на то пошло)	2014-07-28 20:27:46
44	Уникальный документальный материал из самой закрытой страны мира. Фотографу из Сингапура северокорейские власти разрешили проехать по столице КНДР с видеокамерой. Без цензуры, без редактирования.  зы: лайк если заметили приоры на дороге)	2014-05-22 13:51:30
45		2014-05-16 18:11:05
46	Снова пробки 10 баллов. Рано на летнюю переобулись) #Челябинск #пробки	2014-04-28 06:10:22
47	интересно про трамваи и маршрутки!	2014-04-02 14:23:01
48	обязательно к прочтению думающим людям	2014-03-13 11:38:02
49	#Челябинск	2014-03-12 15:51:23
50	Лебедев про грязь на дорогах	2014-03-11 07:59:00
51	хоть #Тёма и #мудак, но здесь я целиком и полностью согласен с ним)	2014-02-18 17:02:51
52	на улице жарёха	2014-02-16 13:28:43
53	Требуем введения визового режима	2014-02-13 13:41:36
54		2014-02-10 10:10:53
55	"Сегодня столько ""позитива"" в челябинских новостях)"	2014-01-09 09:37:56
56	#Тургояк	2013-11-24 17:43:36
57	случайная встреча)	2013-11-14 09:39:20
58		2013-11-08 22:01:16
59		2013-10-31 15:32:53
60	Владивосток. видео с квадрокоптера	2013-10-31 14:03:15
61	ааа скучаю по своей маленькой Родине! ;)	2013-10-30 15:27:57
62		2013-10-03 22:15:32
63	Екатушка	2013-09-22 22:22:28
64	Лифтолук	2013-09-10 20:34:41
65		2013-09-05 07:29:35
66		2013-09-04 19:00:33
67	Покатался на троечке)	2013-08-17 19:23:39
68	Фирменная мороженка, 25 р. за стаканчик)	2013-08-17 12:33:11
69		2013-08-15 17:46:36
70	Как-то так) пробежка	2013-08-12 18:50:04
71		2013-08-08 16:14:12
72	побегал	2013-08-06 20:28:22
73	парень крут как курт)	2013-07-12 14:37:10
74		2013-07-03 22:51:54
75		2013-06-20 20:39:04
76	Красаучики!	2013-06-19 22:36:00
77		2013-06-03 23:09:24
78		2013-06-02 20:45:34
79	Дармоедово	2013-06-01 07:47:39
80		2013-05-29 18:04:23
81	Перевелся в ЮУРГУ)	2013-05-29 17:27:24
82	Good people / Мир не без добрых людей...	2013-05-11 09:32:50
83	Охуенный!	2013-05-02 20:12:42
84		2013-05-01 21:34:28
85	короткометражечки	2013-04-17 18:26:00
86		2013-04-14 14:29:40
87		2013-04-14 14:17:13
