post_id	text	date
1	😹	2016-05-25 12:10:34
2	С петором	2016-05-28 21:16:27
3	Хуякс хуякс 👺	2016-05-26 09:15:35
4	👺😏	2016-05-26 09:15:11
5	❤️💕😻провожаешь меня , и говоришь что я слишком Толстый💝🙀😻😹	2016-05-25 20:54:25
6	👺😼	2016-05-25 19:32:53
7	😺👫🙈🙈❤️щи не палим	2016-05-20 21:14:33
8	🙈😺🤑	2016-05-17 23:48:09
9	💕	2016-05-17 22:00:17
10	Высшая лига	2016-05-17 21:57:49
11	Dooo me, i'ma dooooo mee	2016-05-17 19:13:58
12	О да	2016-05-17 12:35:23
13	London calling 🇬🇧	2016-05-13 19:04:35
14	Изихихи с любимой - по моде😻😂😂🐶🐶💕	2016-05-07 18:54:50
15	Кеска моя, поскорее выздоравливааай 😭😭🤒😽💏	2016-05-06 20:14:41
16		2016-05-05 21:12:22
17	Стальных дождей , тугие прутья, бьют в асфальт бетонных домов, Коммуникации, железные сети, - опутали чрево больших городов	2016-05-05 21:03:37
18	Моя💖☺️😻	2016-05-05 18:39:13
19	Спецотряд	2016-05-03 17:30:29
20		2016-05-03 12:22:26
21	Новые заставки для информатики, все для вас!	2016-04-30 13:42:30
22	❤😚	2016-04-29 15:39:37
23	Просто Брат, и этим все сказано.	2016-04-28 21:39:57
24		2016-04-24 19:16:11
25	В гостях у крастера Антона	2016-04-24 19:15:12
26	Кирилл И Шурик -&gt; великие люди	2016-04-19 06:51:19
27		2016-04-19 06:14:43
28		2016-04-19 06:11:29
29	Нужные люди	2016-04-15 18:53:13
30		2016-04-14 23:29:49
31		2016-04-14 20:47:08
32		2016-04-14 20:46:13
