post_id	text	date
1		2016-05-28 22:23:00
2		2016-05-27 21:55:19
3	Первые плоды съемок в Челябинске 🌾 Photo: [id180849555|Александр Герасимов]  Makeup: [id170693940|Седа Ян]  Платье: [id228490333|Наталия Михайлова]	2016-05-22 22:30:05
4	Съемки 😻  Спасибо [id170693940|Седа Ян]	2016-05-21 13:15:02
5	✌️☺️ Арбат	2016-05-20 20:24:20
6	🌷 Photo: [id26773233|Анастасия Решетникова]  Makeup: [id44911665|Анна Никова]	2016-05-17 19:15:46
7		2016-05-08 15:22:41
8	Показ прекрасных платьев Золотой Песок 🌙💎✨✨	2016-04-24 17:08:00
9		2016-04-02 14:36:47
10	Мейк на съемку 🌚💋	2016-03-02 18:52:22
11		2016-02-15 15:13:26
12		2016-01-20 18:53:12
13		2015-12-21 21:20:27
