post_id	text	date
1		2016-04-16 09:45:08
2		2016-05-20 15:37:08
3	Милые мои девочки все для вас!👸👱 Мои новые услуги по вашим просьбам.👭 #восковаядепиляция #депиляция #воск #депиляциявоском  #шугаринг #сахарнаяпаста #депиляциясахаром #гладкоетело #гладкиеножки #удалениеволос #нежелательныеволосы #красотаспасётмир	2016-05-18 09:21:43
4	Моя #прекрасная и #великолепная #модель Анна  #макияж #прическа #макияждляфотосессии #прическанадлинныеволосы #вечернийобраз #фотограф #селфи  #makeup #makeuplover #svetfs #svetsky #cosmetics	2016-05-15 20:59:20
5	Для изящной и очаровательной Мариночки😍💄 #прическа #укладка #волос #навечеринку  и #макияж #визаж #вечерниймакияж #вечернийобраз  #красотаспасётмир #makeup #makeuplover #cosmetics #may #hair	2016-05-08 15:08:06
6	Собирала #девочек [id3846559|Полина Забавина]   #напраздник #макияжвечерний #прическавечерняя #вечернийобраз #образыдляфотоссесий #фотография #фотосессия #svetfs #svetsky	2016-05-03 17:14:11
7	#время прошло очень #познавательно и #интересно. Верочка Лихобаба #спасибоогромное за полученные #знания	2016-04-09 08:57:43
8	Сегодня #я и #моиколлеги #визажисты получили #диплом  Поздравляю нас #девчуликрасотули   Большое Спасибо за все нашей Верочке💋💋💋	2016-04-07 22:10:24
9	#макияж #визаж #визажист #модель #свадебныймакияж #свадьба #праздник #фото #makeupartist #makeup #makeuplover #evagarden #just #cosmetics	2016-04-07 21:50:45
10	#makeupartist #makeupforever #makeup #mua #визаж #визажист #cosmetics #makeupschool #модель #люблюсвоюработу	2016-04-01 21:33:35
11	#визаж #вижажист #моделька #моямодель #mua #makeupartist #makeup #makeupforever #cosmetics #justcosmetics #evagardenmakeup	2016-04-01 21:24:06
12	#нюдовыймакияж #макияж #визаж #визажист #модель #косметика #makeup #makeupforever #mua #cosmetics #evagarden #just #style #fashion	2016-03-30 08:14:48
13	#макияж #элегантный #элегантноговозраста #красотаспасётмир #молодостьикрасота #визаж #визажист #mua #makeupartist #makeup #makeupforever #style #stylist #fashion #cosmetics #evagarden #италия	2016-03-28 10:02:10
14	Студия веб дизайна Элемент. Создание и продвижение сайтов. Люксовый сайт - Элементарно! 2mgn.ru	2016-03-27 11:11:15
15	#макияждляневесты #макияж #ровныйтон #невесты #рисунокналице #визаж #визажист #стилист #fashion #stylist #makeup #makeupforever #makeupartist #makeupaddict	2016-03-27 07:37:29
16	#экспрессмакияж #макияж за 20 минут #визаж #макияжглаз #визажист #makeupartist #makeup #makeupforever #stylist #cosmetics #fashion	2016-03-27 07:32:45
17	#свадебныймакияж #макияждляневесты #пробный #визаж #вижажист #стилист #makeupartist #makeup #makeupforever #stylist #рисунокналице #cosmetics #fashion	2016-03-25 11:56:33
18	#мужской #макияж #мужскойстиль #свежесть #ухоженность #уверенность #ровныйцветлица  #коррекциялица 😊	2016-03-23 13:12:44
19	#макияж #визаж #дизайн #визажист #makeupartist #makeupschool #make #makeupforever #макияжглаз #стилиствизажист	2016-03-20 19:57:28
20	#макияж #визаж #макияжглаз #губки #подиумныймакияж #makeupartist #makeup #makeupforever #cosmetics #evagarden #just #vov #foto #fashion	2016-03-19 21:32:46
21	#макияж #макияждляфотосессии #красивыеглаза #идеальныйтон  #визаж #визажист #стилист #makeup #makeupforever #makeupartist  #evagarden #just #vov #professional #cosmetics #foto #фотосессия #fashion	2016-03-17 21:42:47
22	#макияж  и #причкска #длявикули #локоны #визаж #визажист #люблюработу #makeupforever #make #makeup #cosmetics #style #stylist #foto	2016-03-16 13:57:21
23	#макияж #для #телевидение #моямодель #визаж #make #makeup #makeupforever #cosmetics #evagarden #just #vov #stylist #цветотип #зима	2016-03-16 07:21:33
24	#визаж #макияж #фото #смокиайс #вечернийобраз #вечерниймакияж #вечерняяукладка #makeup #makeupforever #stylist #модель #люблюработу #работавудовольствие	2016-03-15 14:09:26
25	#возрастноймакияж #макияжглаз #ровныйцветлица #красотаспасётмир #визаж #визажист #makeup #makeupforever #cosmetics #cool	2016-03-15 07:34:40
26	#макияж и  #прическа #вечернийобраз #смокиайз #makeup #makeupforever #make #smokyeyes #cosmetics #cool #визаж #оформлениебровей	2016-03-15 07:25:34
27	#вечерниймакияж #макияж #визаж #визажист #cosmetics #makeup #makeupforever #evagarden #just #vov #fashion #люблюсвоюработу #работавудовольствие	2016-03-14 11:12:55
28	#макияж и #прическа #дляфотосессии #моямоделька #люблюсвоюработу #makeup #makeupforever #cosmetics #moda #fashion #красота #визажист #человек #праздник 😊	2016-03-14 11:04:06
29	#визаж #визажист #makeup #makeupforever #cosmetics #cool #evagarden #just #вов #модель #деловоймакияж #мояработа	2016-03-13 15:32:23
30	#визаж #макияж #модель  #makeupschool #makeup #makeupforever #evagarden #vov #just #cosmetics	2016-03-13 15:32:04
31	Акция❗️❗️❗️ ( при окрашевании бровей окрашевание ресниц в Подарок) Оформление моделирование и коррекция Бровей и Ресниц.	2016-03-07 09:37:48
