post_id	text	date
1	Мы дома#Ковалев Владислав Николаевич#сыночек#счастье#🍼👪😘	2015-09-21 17:13:06
2	#сынокмой #любимыемальчишки #😘🐣 @ Magnitogorsk	2016-05-27 19:39:00
3	#кбабушкевгости🚙 #сынокмой#водитель @ Магнитогорск	2016-05-07 14:02:19
4	#Дрпапы#сынокмой#🐣💋😍 @ Магнитогорск	2016-05-01 15:43:43
5	Чемпионыыы!!!)))🎈⭐️🎊🎉💥	2016-04-19 21:57:14
6	😆👍	2016-03-31 22:04:06
7		2016-03-17 13:57:53
8	Всех С Новым Годом ! Урааа)))🍷🎂🎁🎈🎀	2015-12-31 22:17:42
9	#Repost @yoz_74 with @repostapp. ・・・ Месяц назад я стал Папой чудесного сыночка, спасибо моей супруге @irinka_kovaleva Люблю вас! #1месяц #17092015 #Владислав #Ковалёв #отэц #семья #магнитогорск #2015 #счастье @ Магнитогорск Урал	2015-10-17 21:56:27
10		2015-08-27 08:27:46
11		2015-08-26 13:18:23
12	#2годавбраке#самыйлучшиймужчинанасвете#самаясчастливая#самаялюбимая#люблюего💋	2015-07-06 08:57:54
13	#зверскийстиль#готовклету#кокос#	2015-06-04 21:09:05
14	Дорогой и любимый наш Богданчик! Тебе исполнился один годик. Ты многое уже умеешь и многое узнал. Но впереди, тебя ждет еще немало интереснейших открытий и приключений. Будут новые игрушки, появятся верные друзья. А рядом с тобой всегда-всегда будут мама и папа, любящие тебя и помогающие во всем. С днем рождения малышок💋💋💋👶🏻🍼🎈👪	2015-05-22 08:26:19
15	Руслан, спасибо за видео! :)	2015-01-01 18:06:49
16		2014-12-31 22:22:32
17	#тайланд#слоняшка# @ ภัตตาคาร เล้งกี่ พัทยา	2014-12-05 22:31:17
18	Всем спасибо за поздравления💋	2014-11-30 23:49:49
19	#ДР#Тайланд#	2014-11-30 16:27:38
20	Как в старые добрые времена)))	2014-10-09 21:26:20
21		2014-09-04 21:13:08
22		2014-08-16 15:13:39
23	Первая годовщина💐💑💏👰❤️	2014-07-06 08:07:22
24	Девочка моя дорогая С Днем Рождения!!))) Люблю тебя очень и скучаю, приезжай скорее😘😘😘	2014-06-28 06:53:19
25	🚴🚵🚲	2014-06-18 19:43:42
26	Вечерняя пробежка)))💪🏃	2014-05-21 19:18:06
27	Гордимся Вами!!!))) С Победой!!!))))	2014-04-30 20:54:55
28	Вперед МЕТАЛЛУРГ !!)))	2014-04-30 00:43:52
29	Чем лучше узнаю людей, тем больше я люблю собак...	2014-04-18 15:53:21
30	Болеем за наших!!!))))	2014-04-05 14:47:55
31	Сезон закрыт...((((	2014-03-23 17:33:13
32	Солнце, воздух, весна, друзья.... Я довольна)))	2014-03-16 20:22:24
33	Побеееееееедаааааа!!!!!🎊🎉🎈📣😀	2014-03-14 19:56:10
34	Милый подарочек)))	2014-03-12 21:57:38
35	8 марта, а мы на хоккее с моей кыськой))))	2014-03-08 17:05:57
36	Вафельная игра....	2014-02-28 18:55:59
37	Веселье продолжается, Челяяяяяябинск)))	2014-01-31 16:12:09
38	Очень Высоооцкий))	2014-01-30 17:16:22
39	Ну понеслось, ихххааааааа)))))	2014-01-30 12:56:28
40	Ааааааа что ты делаешь с нами Аэропорт?!!!Где самолет до Еката?!!!(((((	2014-01-30 04:24:30
41	Лаааапууууулииина)))	2014-01-09 20:33:27
42		2014-01-04 20:13:00
43		2013-12-11 20:11:50
44	Супер, супер, супер гуд)))	2013-12-10 10:53:35
45		2013-11-19 11:25:36
46		2013-11-16 13:50:44
47		2013-10-30 20:50:54
48		2013-09-24 09:40:19
49	Фоточкииииии еееееее))))))	2013-09-22 19:51:58
50		2013-09-11 17:00:40
51	А че мы хуже других что ли?))))	2013-09-10 21:01:01
52		2013-08-27 12:12:08
53		2013-08-11 18:15:39
54		2013-07-17 23:26:30
55		2013-07-15 17:22:04
56		2013-07-11 19:39:15
57		2013-05-30 07:47:22
58	ми ми ми)))	2013-05-13 23:14:17
59		2013-03-14 18:47:45
