post_id	text	date
1	С Днём Рождения Любимый! Я тебя Люблю!!!  ❤	2016-04-17 06:20:24
2		2016-03-27 20:27:53
3	Любимый порадовал с утра☺ Спасибо мой хороший 😘 Я тебя люблю очень❤💋	2016-02-14 15:40:35
4	Надюшки сегодня 4 года, уже совсем большая стала😊	2016-02-07 17:14:09
5		2016-02-04 18:31:25
6	Вот и съездили на свадьбу в Екатеринбург)) Вова и Оля! Ещё раз Поздравляю вас)) Любви и семейного благополучия) Будьте счастливы!)) 29.01.2016г.	2016-02-01 09:01:34
7		2016-01-19 18:19:46
8		2016-01-15 11:35:34
9		2016-01-10 22:17:04
10	В субботе ездили в деревню, отмечали Золотую Свадьбу Бабушки и Дедушки☺ 50 лет это целая дата👍 Ещё как минимум дважды по столько же 😉 Вот такой тортик Бабушка испекла для этого дня))) Вкусный! Ням Ням😇	2015-12-30 18:49:54
11	Какое это огромное счастье - любить и быть любимой  ❤	2015-12-30 10:19:35
12	Первый раз что-то выиграла))) В пятницу забрала свой подарок, спасибо большое)) Было очень вкусно))	2015-12-21 22:50:48
13	❤💜10.10.2015г.💚💙	2015-12-16 13:14:51
14		2015-12-16 10:40:09
15	💙❤10.10.2015г.💜💚	2015-12-16 10:32:39
16		2015-12-14 10:49:52
17		2015-12-03 11:06:09
18	Красивые ☺ Спасибо Любимый!😘💋💋	2015-11-27 23:04:43
19		2015-11-09 23:14:29
20		2015-11-03 16:44:11
21		2015-11-03 16:43:51
22	☺😘	2015-10-28 15:48:59
23	💃😃👍	2015-10-28 15:41:17
24		2015-10-20 18:48:33
25	Букет я не поймала ☺ Но мне Танюшка подарила Свой 😃Спасибо Большое Родная Моя 😘💋Я тебя люблю ❤	2015-10-20 18:25:18
26	Красотка Моя Любимая 😍😘💋	2015-10-20 18:24:54
27	Отлично погуляли😊👍👍 Люблю Вас Очень 😘  ❤💜💛10.10.2015г.❤💚💙	2015-10-20 18:24:27
28	Счастья вам Мои Хорошие ❤💜💛 10.10.2015г.❤💚💙	2015-10-20 18:10:45
29		2015-10-14 20:54:43
30		2015-10-11 18:57:56
31	Родной Мой =*	2015-10-08 18:42:09
32	:Р	2015-10-08 18:41:55
33	Поздравляю в загсе☺😘  ❤18.07.2015г.❤	2015-09-25 20:31:45
34	😉👍🍷🍸🍸 ❤18.07.2015г.❤	2015-09-25 20:30:18
35		2015-09-20 20:34:19
36	С Братишкой ☺ 😘	2015-09-20 20:28:15
37		2015-09-01 09:37:01
38		2015-08-26 00:53:06
39		2015-08-19 15:56:53
40	Поймала букет невесты ☺ Второй раз в этом году 😉😃	2015-08-17 22:29:18
41		2015-08-14 00:36:38
42	Ещё раз Спасибо большое ☺ Безумно Приятно... ☺😉	2015-07-27 19:40:29
43	Поймала букет невесты! ☺	2015-07-24 11:30:00
44	Отлично погуляли 😉 👍 👍	2015-07-24 11:24:16
45	Свадьба Брата 😘   💙💛❤ 18.07.2015г. ❤💜💚	2015-07-24 11:07:42
46		2015-07-20 20:28:37
47		2015-06-27 09:51:09
48	Наш Вжик))	2015-05-27 20:04:16
49		2015-05-26 18:32:34
