post_id	text	date
1		2016-03-29 18:30:00
2		2015-09-15 21:52:04
3		2015-05-05 15:46:38
4		2015-03-17 07:33:23
5		2015-02-05 21:23:46
6	LUMEN «Sid &amp; Nancy» («Акустика» в центре им. Мейерхольда)	2014-08-31 20:50:07
7		2014-08-25 15:50:23
8		2014-08-10 17:22:51
9		2014-07-10 19:52:15
10		2014-07-07 20:03:56
11	Поли)	2014-05-10 16:15:21
12	с Весной!	2014-03-01 11:56:48
13		2014-02-17 16:08:01
14	Как правильно стоять в очереди	2013-12-19 14:47:31
15	,,	2013-12-18 21:20:43
16		2013-12-07 17:42:53
17		2013-11-24 09:24:56
18		2013-11-24 09:24:48
19		2013-11-23 12:19:16
20		2013-11-19 20:03:21
21		2013-11-18 15:09:56
