post_id	text	date
1	Собираю пред заказ на мощный ЖИРОСЖИГАТЕЛЬ!!! За подробностями обращайтесь в личные сообщения!!!	2016-05-17 13:33:39
2		2016-05-28 16:11:19
3		2016-05-22 10:55:35
4	Уважаемые женщины, девушки и мамочки!  Предлагаю услуги ПЕРСОНАЛЬНЫХ(либо в малых группах)ТРЕНИРОВОК в фитнес центре “Универсал М-фитнес”. Тренировки под моим руководством помогут достичь ВАМ поставленной ЦЕЛИ, а именно: - ЖИРОСЖИГАНИЕ -ВОССТАНОВЛЕНИЕ МЫШЦ И ПОДТЯГИВАНИЯ ТЕЛА ПОСЛЕ РОДОВ -УКРЕПЛЕНИЕ МЫШЦ ВСЕГО ТЕЛА!  Тренировки помогут вам не только подтянуть тело, но и помогут справиться с накопившейся усталостью и депрессией!  Всю дополнительную информацию вы можете узнать в личных сообщениях)	2016-05-10 08:07:21
5	#sport#fitness#mfitness	2016-04-22 17:44:37
6	Уважаемые женщины, девушки и мамочки!  Предлагаю услуги ПЕРСОНАЛЬНЫХ(либо в малых группах)ТРЕНИРОВОК в фитнес центре “Универсал М-фитнес”. Тренировки под моим руководством помогут достичь ВАМ поставленной ЦЕЛИ, а именно: - ЖИРОСЖИГАНИЕ -ВОССТАНОВЛЕНИЕ МЫШЦ И ПОДТЯГИВАНИЯ ТЕЛА ПОСЛЕ РОДОВ -УКРЕПЛЕНИЕ МЫШЦ ВСЕГО ТЕЛА!  Тренировки помогут вам не только подтянуть тело, но и помогут справиться с накопившейся усталостью и депрессией! До ЛЕТА осталось чуть больше 2х месяцев,пора в БОЙ💪 За более подробной информацией обращаться в личные сообщения!	2016-03-21 09:02:08
7		2016-03-08 13:02:24
8	💙	2016-03-06 21:20:09
9		2016-03-05 15:22:12
10	))))	2016-03-01 21:57:35
11	❤Источник нашей мудрости — наш опыт. Источник нашего опыта — наша глупость.	2016-02-18 13:08:40
12	И смешно и приятно)))	2016-02-15 16:27:53
13	!	2016-02-15 10:13:06
14	🙈	2016-02-08 16:55:00
15	Девушки!!!Могу взять еще одного или двух человек на ПЕРСОНАЛЬНЫЕ ТРЕНИРОВКИ!!Полное сопровождение на тренировке и составление питания в зависимости от цели!!!Лето не за горами,пора в бой💪☺☺	2016-02-04 19:55:04
16		2016-01-24 11:30:41
17		2016-01-21 12:43:08
18	Еще немного Питера 😇	2016-01-14 09:38:11
19	Девочки мои!!! Уже 13 го числа Возобновятся все тренировки !!Всех жду,по всем соскучилась !!	2016-01-10 15:20:00
20		2016-01-05 22:02:39
21	С наступающим !!!😀❄️😺	2015-12-31 12:37:56
22	А почему бы и нет?😅😅💪🏼👍🏻	2015-12-19 22:33:00
23	🙈	2015-12-19 22:26:25
24	Задай мне вопрос	2015-12-05 22:39:36
25	❄️❄️❄️ @ Jazz Mall Cinema	2015-11-21 11:49:23
26		2015-09-29 06:36:13
27	Уважаемые женщины, девушки и мамочки!  Объявляется набор на ПЕРСОНАЛЬНЫЕ (либо в малых группах)ТРЕНИРОВКИ в фитнес центре “Универсал М-фитнес”. Тренировки под моим руководством помогут достичь ВАМ поставленной ЦЕЛИ, а именно: - ЖИРОСЖИГАНИЕ -ВОССТАНОВЛЕНИЕ МЫШЦ И ПОДТЯГИВАНИЯ ТЕЛА ПОСЛЕ РОДОВ -УКРЕПЛЕНИЕ МЫШЦ ВСЕГО ТЕЛА!  Тренировки помогут вам не только подтянуть тело, но и поможет справиться с накопившейся усталостью и депрессией! За более подробной информацией обращаться в личные сообщения!	2015-09-07 21:22:07
28	#ах#эта#свадьба🎉💙 @ Храм Вознесения Господня	2015-08-29 12:11:05
29		2015-07-25 22:14:00
30		2015-06-15 09:50:28
31	#корпоратив💃🏼💃🏼💃🏼👗👗👗	2015-05-01 12:26:14
32	💃#началотрудовойнедели#всемВзал#тренировки#универсал	2015-03-23 08:33:05
33	Милые Девушки!!!)Лето не за горами,пора начинать заниматься и переводить свой рацион в нормальное сбалансированное питание !!!Похудеть за 1 месяц до лета не реально !!!!Нужно немного терпения и силы воли ,чтобы результат не заставил себя ждать!!!Главное все делать с умом!!И я готова вам в этом помочь)))Записываемся ко мне на тренировки,все подробности в ЛС)))	2015-02-13 15:34:18
34	#InstaSize#работа#тренер#пашем#машем 💪💪💪🙅🙋🙆	2015-02-10 14:11:18
35		2015-02-09 18:21:18
36		2015-02-07 16:53:32
37	#InstaSize#праздник_к_нам_приходит	2014-12-29 06:28:04
38	#InstaSize	2014-12-21 12:59:50
39		2014-12-19 18:35:25
40	#вечерсубботы#девочкитакиедевочки	2014-12-13 16:08:00
41		2014-12-08 20:14:06
42	#backstage#съемки	2014-12-02 12:38:21
43	#этошедевр#тату#на_эту_и_на_ту #икона#столькотрудов#шок	2014-11-30 12:42:57
44	#backstage#съемки#лев#тигр	2014-11-30 11:55:51
45	Кардио сделано ,что дальше!?😅😅😅	2014-11-11 12:10:15
46	#Лучший изгиб на теле женщины - это её улыбка.© Bob Marley  #smile#lips#love http://instagram.com/p/uS4AuZPCHi/	2014-10-18 16:06:56
47		2014-10-15 14:43:01
48	#это_была#суббота #9#утра#тренировка http://instagram.com/p/tJ450pvCMH/	2014-09-20 07:50:16
49	#InstaSize http://instagram.com/p/s912v8PCCz/	2014-09-15 15:32:39
50	#диета#зожхуеж#для тех кто в теме))мой стандартный поход в магазин . Тут👈 1.овсянка 2.творог 3.яйца 4.хлебцы 5.минтай 1кг 6.говядина кг 7.шампиньоны кг 8.фасоль две пачки 9.хлебцы 10.натур йогурт без добавок 11.и на десерт немного слабосоленной семги😋12.а ну еще гречки 500 гр ,тут ее нет ) 13.капуста😑#так и живем✌️ http://instagram.com/p/szj6xuvCIl/	2014-09-11 15:44:14
51	#воскресенье#фигняслучается✌️👠💋💌❤️#люблюкрасный http://instagram.com/p/spMQK9vCPz/	2014-09-07 15:04:20
52	#InstaSize#вечер http://instagram.com/p/r4pvTKvCB9/	2014-08-19 18:39:13
53		2014-08-16 19:22:00
54		2014-07-29 19:54:57
55		2014-07-27 21:58:43
56	Прекрасный день)) http://instagram.com/p/pgcqVQPCD0/	2014-06-21 16:06:04
57	Прекрасный день)) http://instagram.com/p/pgdMDLvCE2/	2014-06-21 16:05:00
58	мои выделены красненьким))жду всех желающих в Универсале))	2014-05-20 19:09:30
59	Приглашаю всех ))))	2014-05-14 17:48:06
60		2014-05-13 18:06:52
61	😎🙈 http://instagram.com/p/npqjeSPCMy/	2014-05-06 14:30:44
62		2014-04-29 12:52:01
63	#InstaSize выхожу из подъезда и вижу))кто то радует)))приятно 😻🌹 http://instagram.com/p/nKk1HBPCJg/	2014-04-24 11:07:54
64		2014-04-17 14:42:44
65		2014-03-23 12:13:37
66	Неужели вы думаете, что когда ночью лежишь в постели один, то мысль о том, что тебя любит полмира, может тебя утешить? Полмира - это ничто, если не обнимает ночью тот, кого любишь ты...	2014-03-17 17:30:38
67		2014-02-17 17:49:37
68	Вперед на воскресный шопинг)))#shopping#weekend http://instagram.com/p/kML-n_PCBd/	2014-02-09 13:26:48
69		2014-02-03 22:27:07
70	Как определить, надо ли тебе худеть? Если мужчина может отнести тебя на руках в постель - ты в форме... Если нет - поменяй ты этого доходягу на нормального мужика!!!)))	2014-01-22 18:47:41
71		2014-01-22 12:01:42
72		2014-01-19 15:38:28
73	Аджигитова | ask.fm/Adjigitova	2013-12-11 16:42:28
74	))))))	2013-11-28 08:13:23
75		2013-11-16 16:41:35
76	Любимый человек должен быть надёжным - как контрольный выстрел и единственным - как последний шанс	2013-11-11 18:37:17
77		2013-11-04 20:17:29
78	#instasize http://instagram.com/p/fnRsFKvCN0/	2013-10-18 18:49:04
79		2013-10-18 08:08:31
80	Диетические пирожочки))_#сушка#ниграммамуки#рецептотТолмачи http://instagram.com/p/fARggovCDK/	2013-10-03 14:58:46
