post_id	text	date
1	Расстояние до машины 1км и было громко.	2016-05-01 21:54:12
2	Спасибо Димасу http://vk.com/dee_n_key за pride s6.5 ели как нашёл. Спасибо ещё раз.😎	2016-04-18 19:57:43
3		2016-03-10 17:51:18
4		2016-02-27 14:16:37
5	Вот кто, никогда не подведет, и не предаст, и довезет куда надо.😎🚗	2016-02-26 01:06:22
6	Фронт готов 🚗🔈🔉🔊😈	2016-02-24 14:15:05
7	🚗🔊	2016-02-20 11:31:32
8		2016-02-08 09:35:27
9		2016-01-31 00:04:49
10		2016-01-13 22:46:05
11		2015-12-09 16:38:45
12	Встретили Игоря с армии.	2015-12-08 23:01:51
13		2014-06-24 23:23:43
