post_id	text	date
1	У меня 2112 уровень.	2015-03-09 13:24:00
2		2014-02-01 17:32:28
3	У меня 1111 уровень.	2013-12-19 15:37:11
4	Новогодняя елочка)))	2013-11-30 09:50:33
5	Теперь я в бригаде БРИГАДА 358	2013-08-13 16:20:12
6	У меня 555 уровень.	2013-05-14 20:12:08
7		2013-01-07 16:42:24
8		2012-12-25 19:05:04
9		2012-09-01 07:02:45
10		2012-05-16 12:10:19
11		2011-12-26 06:39:29
12		2011-10-19 20:10:45
13		2011-09-08 19:49:56
14		2011-08-25 14:56:22
15	Погоны, которые нельзя сорвать | Тюрьма и жизнь за решеткой	2010-12-03 16:49:14
16	Нет судьбы,кроме той,что мы сами творим!!!	2010-08-15 08:43:15
17	Не важно кем ты был,Не важно кем ты стал,Не важно как ты падал,А важно как вставал...	2010-08-11 14:21:10
18	Каким бы ни был наш следующий шаг, он нужен для того, чтобы достичь того места, куда мы выбрали идти.	2010-07-06 21:53:25
19	Дерзнем и добьем своей цели!!!	2009-12-15 10:31:14
20	The game is Life.	2009-01-14 13:09:36
