post_id	text	date
1	Мужская туалетная вода и духи в Челябинске -	2016-05-18 18:20:34
2	Sky-cinema mobile	2016-05-02 07:52:31
3	Мужская парфюмерия	2016-05-01 09:36:49
4	Наушники Monster Beats Studio купить в Челябинской области на Avito — Объявления на сайте Avito	2016-05-01 09:28:22
5	"Смотрите ""Joy - Valerie (Дискотека 80-х 2015, Авторадио)"" на YouTube"	2016-04-10 20:23:52
6	Мужская парфюмерия	2016-04-09 11:37:24
7	Все товары	2016-04-02 14:35:00
8	L’Homme Ideal (Guerlain) 100 мл	2016-04-02 14:21:17
9	Lanvin	2016-04-02 14:15:49
10	Beats Studio - наушники, привлекающие внимание купить в Челябинской области на Avito — Объявления на сайте Avito	2016-03-12 11:09:08
11	Парфюмерия и косметика оптом в Челябинске	2016-03-12 10:52:36
12	Beats by  - Наушники мирового качества! Скидка 45% - Успей!	2016-03-09 15:37:40
13	Beats by  - Наушники мирового качества! Скидка 45% - Успей!	2016-03-09 15:36:26
