post_id	text	date
1	Встретились кулемы 😄	2016-05-11 11:12:43
2	хорошее настроение .....еду в любимую Уфу ........	2016-04-12 10:57:47
3	#кафезуфар#юбилей#бмкмгн	2016-03-23 14:53:54
4	С любимой уфимской девушкой  😍🙏😘#казануфа	2016-03-19 07:37:01
5	Вот так проходит сессия 🙈печем ночью 😋курник	2016-03-17 11:44:34
6	У всех девушек сегодня цветы и подарки💐весь инстаграмм 🙈🙈🙈 а у меня нет такого ....сегодня был обычный рабочий день ..а так хотелось праздника.🌷.. Много заказов , много тортов доставила  🙈я дарила праздник людям 😍и получила много положительных эмоций от людей 😍 самое приятное то что всего два самых дорогих человека за день позвонили и поздравили , это для меня бесценно 🙏спасибо вам мои дорогие ! Спасибо всем за открытки в вконтакте ☺️ Спасибо большое за оперативность цветочной мастерской Гламелия,подарили радость людям . Всех С  8 марта 😘пусть в вашей жизни будет много сладких моментов 💐	2016-03-08 21:09:12
7	С 23 февраля мой защитник ❤️	2016-02-22 20:49:16
8	Москва не радует ..... Когда этот дождь закончится 😩😩😩	2016-02-16 15:01:20
9	Из солнечной и жаркой Абхазии  ❤️	2016-02-14 20:15:04
10	😂😂😂	2016-02-08 21:38:00
11	С днем рождения Олечка 😘 счастья 😘 здоровья 💪 любви 💑	2016-02-02 15:52:07
12	🙏отдых	2016-02-01 21:56:49
13	❤️	2016-01-28 16:25:50
14	самые любимые песни.....❤️	2016-01-07 15:38:26
15	С новым годом 😘😘😘2016⛄️	2016-01-02 21:30:32
16	Из солнечной и дождливой Абхазии 😘😘😘 мне поднимают настроение 😍❤️💌💋👫💏💑	2016-01-02 21:09:04
17	Кто нибудь едет из екб в мгн в ближайшие дни ???😊	2015-12-23 12:30:34
18	А меня сегодня зимнее настроение 😍😍😍	2015-12-12 11:51:55
19	#тортназаказмагнитогорск#тортмагнитогоск	2015-11-10 19:36:10
20	#тортназаказмагнитогорск#velur#велюр#тортназаказмагнитогорск#тортбезмастики	2015-11-10 19:36:06
21	#тортизстарыхмоихархивов#тортназаказмагнитогорск#тортмагнитогорск	2015-11-10 13:39:11
22	#тортподушка#тортмагнитогорск#тортназаказмагнитогорск#велюр#velur	2015-11-10 10:34:00
23	#тортназаказмагнитогорск#тортподушка#велюр	2015-11-08 09:07:50
24	#тортназаказмагнитогорск	2015-11-08 09:07:45
25	#маффины#тортназаказмагнитогорск	2015-11-08 09:06:48
26	#тортминьон#тортыназаказмагнитогорск#тортмагнитогорск	2015-11-03 13:51:45
27	#тортмагнитогорск#тортыназаказмагнитогорск#тортежики	2015-11-03 13:23:17
28	#тортыназаказмагнитогорск#тортмагнитогорск#тортминьон#тортгадкийя	2015-11-03 13:23:05
29	#тортмагнитогорск	2015-11-02 13:20:23
30		2015-10-31 13:49:56
31	#тортбезмастики#тортминни#тортмиккимаус#тортназаказ#тортмагнитогорск	2015-10-31 11:51:48
