post_id	text	date
1		2016-04-20 05:50:52
2		2016-03-25 15:07:24
3	Играем в БЛОКАДУ вместе!	2014-12-29 19:25:35
4		2014-10-13 08:52:54
5		2014-10-13 08:51:43
6		2014-10-13 08:49:45
7		2014-10-13 08:49:05
8		2014-10-13 08:48:24
9	В нашем парке наступила настоящая Золотая Осень! http://vk.com/elka_game	2014-09-05 05:59:17
10		2014-08-18 00:55:09
11		2014-08-01 16:23:13
12	Я достиг 4 уровня! А ты сможешь? Присоединяйтесь к увлекательной игре: http://vk.com/word4photo	2014-07-30 08:39:44
13	"Я прошёл новый уровень в игре ""Мой питомец - Хомяк!"" Кликай по ссылке и присоединяйся к нам, хомяководам!  http://vk.com/app3267103"	2014-07-21 09:15:40
14		2014-07-14 10:25:05
15	Моя зарплата должна составлять 150,667.0 рублей. Узнай свою настоящую зарплату здесь vk.com/app4183747	2014-05-19 15:22:20
16		2014-05-08 10:10:41
17		2014-04-28 17:09:18
18	Умейте ли Вы любить?   ♥ http://vk.com/app_love ♥	2014-03-02 22:50:53
19	Узнай дату своей смерти!   &gt; http://vk.com/death_date &lt;	2014-03-02 22:40:47
20	Палим тему! реальная возможность всего за 50 рублей заработать миллион!	2014-02-19 17:23:30
21	Палим тему! реальная возможность всего за 50 рублей заработать миллион!	2014-02-18 11:15:23
22	Палим тему! реальная возможность всего за 50 рублей заработать миллион!	2014-02-18 10:40:38
23		2014-02-03 22:25:54
24		2014-01-13 17:15:00
25	У меня  321%  урожая на  2  уровне в Зомби Ранчо! Кто больше? http://vk.com/app3849058	2013-10-08 19:58:48
26		2013-09-23 08:41:22
27		2013-09-01 19:41:00
28		2013-06-28 05:12:36
29		2013-03-21 10:35:25
30		2013-01-22 13:40:18
31		2012-10-17 19:55:21
32		2012-09-17 18:38:24
33		2012-09-05 16:50:05
34	Сказал ей: «Все, хватит! Ты меня достала! Я ухожу от тебя!». Выхожу. Слышу выстрел. Застрелилась?! Возвращаюсь. Шампанское открыла, сука.	2012-08-24 08:28:25
35		2012-08-24 07:09:26
36		2012-08-23 11:43:13
37		2012-08-21 18:55:35
38		2012-08-21 18:54:51
39		2012-08-21 18:54:29
40		2012-08-21 18:54:21
41		2012-08-21 18:54:12
42		2012-08-21 18:54:04
43		2012-08-19 10:18:04
44		2012-08-12 09:29:17
45		2012-08-12 09:28:59
46		2012-08-12 09:28:38
47		2012-08-12 09:28:25
48		2012-08-12 09:28:12
49		2012-08-12 09:27:59
