post_id	text	date
1	Меня окружает стена невнимания. Егор Часник и Александр Бодров пожалеют о моем уходе, но будет поздно.	2014-06-15 16:53:22
2	Не оставляй меня	2014-04-11 17:14:42
3	обижена на весь мир	2014-04-10 23:13:12
4	наверное воспоминания сжигать надо	2014-04-10 21:35:46
5	не общайся	2014-04-10 10:03:19
6	Все улыбнулись?	2014-04-09 22:36:06
7		2014-04-09 21:37:20
8		2014-04-09 20:32:28
9		2014-04-09 19:24:37
10		2014-04-09 13:14:53
11	Как моя собака просится гулять	2014-04-08 21:47:52
12	Мне жаль,я всегда была стервой с тобой	2014-04-08 11:28:51
13	Уже который день я болею от обиды людей	2014-04-08 09:38:51
14	http://ask.fm/Zaxapka	2014-04-06 22:06:54
15	Ахахаха спасибо лучшему другу :3	2014-04-05 09:36:58
16	Опубликовано фото в Instagram  http://instagram.com/p/mX9ndvuIWQ/	2014-04-04 19:21:00
17	http://ask.fm/Zaxapka	2014-04-04 15:37:45
18	Я люблю тебя и только  Сильно сильно? Вот столько	2014-04-04 04:28:44
19	Че делать то теперь?	2014-04-03 14:05:38
20		2014-04-02 14:08:27
21		2014-04-02 13:45:38
22	вот что модно в наше время	2014-04-01 20:04:32
23	Все выходит на столько хорошо,что аж страшно.	2014-03-31 21:27:14
24	Вова расчесал	2014-03-31 13:02:33
25		2014-03-31 12:59:04
26	Первая на манту,я маленький герой :3	2014-03-31 08:41:36
27	Вова,прийди в школу	2014-03-31 08:00:56
28	Я хочу настоящую дружбу с человеком, которому могла бы доверить все секреты и странные привычки	2014-03-29 21:49:00
29	поплакать чтоли последний раз	2014-03-29 20:17:40
30	тренировка	2014-03-29 09:32:38
31	Сходили с лучшим другом в кино	2014-03-28 19:28:32
32	Сибирский Хаски - продажа породистых щенков. 8-919-748-87-17 - Виолетта	2014-03-27 20:54:00
33		2014-03-27 19:31:35
34	одна кровь	2014-03-27 16:47:05
35	не ной	2014-03-26 19:52:27
36	Вивиана и Роман	2014-03-24 20:38:26
37	пробник	2014-03-24 08:56:18
38	к лету готова	2014-03-24 04:52:29
39	брат:3	2014-03-23 20:57:46
40	http://ask.fm/Zaxapka	2014-03-22 13:21:34
41	Quizás	2014-03-20 11:57:18
42	Вова куртку подогнал	2014-03-20 11:47:10
43	давай не без этого	2014-03-20 08:42:07
44		2014-03-18 20:07:00
45	Любовь моя	2014-03-17 15:59:23
46		2014-03-16 10:41:36
47		2014-03-16 08:06:26
48	убью его	2014-03-15 20:45:01
49	Мы с Демьяновой охохо	2014-03-15 18:20:27
50		2014-03-14 18:22:38
51	всем наплевать,да?	2014-03-12 11:15:43
52		2014-03-12 11:11:50
53		2014-03-12 11:09:47
54		2014-03-11 08:02:53
55		2014-03-09 14:51:50
56		2014-03-08 20:03:57
57	АЛОООООО ВСЕ ДРУЖНЕНЬКО ВСПОМИНАЕМ ФЕСТ И СТАВИМ ЛОЙС	2014-03-07 15:42:57
58	http://ask.fm/Zaxapka	2014-03-07 13:32:43
59	полгода	2014-03-04 17:22:47
60	Последние деньки зимы	2014-03-04 16:58:54
61	Настя моя :3	2014-03-03 08:08:46
62		2014-02-27 21:03:17
63		2014-02-27 21:00:31
64		2014-02-27 20:58:38
65	Я хочу чтобы меня любил кто-то так же как Фреди любил Эффи	2014-02-23 12:39:44
66	Любовь моя азазаза💋💋💋	2014-02-21 21:30:09
67	Было время	2014-02-20 17:26:14
68		2014-02-20 17:21:54
69	Мой хорошииииий нига :**	2014-02-19 18:36:44
70		2014-02-17 13:14:04
71	1 навсегда	2014-02-15 19:14:35
72	Я скучаю по своей Дахе :3	2014-02-15 17:33:32
73	С Днем Святого Валентина всех 💗💗💗💝💝💜❤💚💛💙💋💋💋	2014-02-14 14:24:00
74	Мы пьем чай в старых квартирах,мы ждем лето в старых квартирах	2014-02-13 18:14:08
75	Уплыло	2014-02-11 19:30:54
76	Задай мне вопрос | ask.fm/Zaxapka	2014-02-11 09:07:33
77		2014-02-09 21:03:04
78		2014-02-02 08:08:06
79	I'm lost	2014-01-29 15:28:55
80		2014-01-24 10:35:00
81	Я скучаю Мне плохо На раз вдох На два выдох На три похуй	2014-01-20 06:12:24
82		2014-01-16 11:58:39
83		2014-01-15 08:46:33
