post_id	text	date
1		2015-01-29 10:19:46
2		2016-04-22 11:39:05
3		2016-04-20 07:00:51
4		2016-02-16 18:59:38
5		2016-01-18 12:15:24
6		2015-11-03 16:36:52
7	Пацан. 3300. 51.	2015-07-29 12:09:50
8		2015-01-22 21:31:12
9		2014-09-26 16:24:33
10		2014-09-22 14:24:29
11		2014-05-27 17:21:30
12	Сидит в кафе русский и полдничает. У него на столе лежит бутерброд с вареньем и мюсли. К нему подходит американец и, жуя жвачку, спрашивает его:  — А вот вы, русские хлеб целиком едите?  Русский отвечает:  — Конечно! А что?  Американец, надувая из жвачки пузырь говорит:  — А мы — нет! Мы, американцы, едим только мякиш, а корки собираем в контейнеры, перерабатываем их, делаем из них мюсли и продаём в Россию!  Русский молчит. Американец, снова надувая пузырь из жвачки, спрашивает:  — А вы, русские, едите бутерброды с вареньем?  Русский отвечает:  — Конечно, едим!  — А мы — нет! Мы в Америке едим только свежие фрукты. Семечки, кожуру и всякие там огрызки мы собираем в контейнеры, перерабатываем, делаем из них варенье и продаём в Россию!  И довольный опять надувает пузырь. Русского это, наконец, изрядно оскорбило и он, в свою очередь спрашивает:  — А что вы с презервативами после употребления делаете?  Американец:  — Выбрасываем, естественно.  Русский:  — А мы — нет! Мы, русские, собираем их в контейнеры, перерабатываем, делаем из них жвачку и продаём в Америку.	2014-05-16 19:34:42
