post_id	text	date
1	— Не поджигай себя, чтобы согреть остальных.	2016-05-28 12:08:51
2	Ай да обновочка вах😍😏😊	2016-05-22 17:06:23
3	#Улыбайтесь#пока#есть#для#кого @ Magnitogorsk	2016-05-15 12:02:04
4	#magnitogorsk#geometria @ Magnitogorsk	2016-05-12 20:09:56
5	В конце концов, ты всегда можешь изменить точку на запятую.	2016-05-10 11:37:56
6	Год ожидания дали о себе знать , MARVEL как всегда превосходны. фильм огонь 👍✨🙀#civilwar#teamtonestark#ironman#marvel	2016-05-06 12:34:51
7	#teamtony#wow#teamironman	2016-04-29 15:59:44
8		2016-04-23 09:47:21
9		2016-04-21 09:33:10
10		2016-04-11 15:10:41
11	#уфкакие	2016-04-11 08:36:24
12	#тигры#ррр @ Магнитогорск Урал	2016-03-26 19:36:04
13	#сплин#выходанетскорорассвет #работаем @ Magnitogorsk	2016-03-20 21:55:30
14		2016-03-15 15:39:45
15	#прошлимолодыегоды#стал#я#нагодближе#ксмерти#сдрменякрч	2016-03-12 13:49:35
16		2016-03-09 00:48:06
17	ммг харооош!!!	2016-03-01 20:15:09
18		2016-02-25 11:37:15
19	#mgn#likeforlike  @ Magnitogorsk	2016-02-24 15:28:33
20		2016-02-10 23:51:01
21		2016-02-07 01:40:06
22	х249х	2016-01-27 21:49:33
23	#night#mgn	2015-12-21 10:02:04
24		2015-11-15 19:25:00
25	#l_cafe#open @ Magnitogorsk	2015-11-15 09:40:32
