post_id	text	date
1	заплаканые	2016-05-25 08:54:29
2		2016-05-25 08:38:15
3		2016-05-25 08:36:57
4		2016-05-25 07:01:10
5	Завтра у моей любимой сестрички последний звонок ,подготовка идет полным ходом , как быстро летит время!	2016-05-24 15:15:04
6	Дорогие друзья,прошу помощи для моей большой передержки ! Нужны : Крупы(все кроме гороха) Мясные субпродукты,куриные субпродукты и рыбу для Манюни(для костей после зимы витамины нужны) Сухой и желейный корм для собак и кошек Наполнитель древесный Памперсы Манюни Средство для обработки от клещей Обращаться в личку или по телефону 89124046202 Татьяна (номер мамы я прохожу лечение не всегда доступна)	2016-05-22 15:44:52
7		2016-05-21 21:30:01
8	Котенок - Оскар ищет самых лучших хозяев,его выкинули в самый светлый день ,в день пасхи! Оскар очень ласковый ,но и как любой месячный котенок очень шкодный,кушает все почти ,в лоток учимся ходить ,но есть успехи в этом ! Мы обработаны ,проглистогонины и стоит сыворотка(для прививки пока очень малы) Идем мы с приданым ,это лоток и миски! Если кто хочет с нами познакомится обращаемся в личку или по телефону 89823591059	2016-05-15 17:15:46
9	Проснулась Ксюша утром вся в цветах... Боже, какая романтика! Огляделась, ... . твою мать, — клумба!	2016-05-05 07:17:04
10	Котенок в добрые руки,мальчик около месяца возраст ,подкинули люди добрые,обработали помыли ,приучаем к лотку ,кушает пока мягкую пищу! Обращаться в личные сообщения или по телефону 89124046202 или 89823591059	2016-05-01 16:37:07
11	Христос Воскресе!	2016-04-30 22:39:40
12	Дорогие друзья,прошу помощи для моей большой передержки ! Нужны : Крупы(все кроме гороха) Мясные субпродукты,куриные субпродукты и рыбу для Манюни(для костей после зимы витамины нужны) Сухой и желейный корм для собак и кошек Наполнитель древесный Памперсы Манюни Средство для обработки от клещей Обращаться в личку или по телефону 89124046202 Татьяна (номер мамы я прохожу лечение не всегда доступна)	2016-04-29 07:18:25
13	С Вербным Воскресеньем поздравляю, от всей души желаю вам счастья полного, здоровья крепкого, а любви - вечной. Пусть вместе с Вербным Воскресеньем к вам придет уверенность в себе и счастливом будущем, чтобы ваш дом всегда был полной чашей, чтобы не было невзгод, чтобы душа тянулась к Богу. Пусть лодка вашего благополучия никогда не наткнется на рифы непонимания и обид. Желаю вам мудрости людской и ангельской чистоты, и пусть вместе с вербой расцветет весна в вашей душе!	2016-04-24 07:23:28
14	Как хочу я домой	2016-04-23 08:18:56
15	Дорогие друзья,прошу помощи для моей передержки! Крупы (кроме гороха и перловки) Мясное Сухой корм и жидкий(для собак и кошек) Наполнитель И стерлизовать одну собаку,примерно выйдет 1500 тысячи! Прошу помощи!	2016-04-06 15:32:28
