post_id	text	date
1	Живу уже полгода как в кошмарном сне И все надеюсь, что вернешься ты ко мне… Надеюсь, что, открыв глаза под утро, Увижу тебя рядышком, как будто. Ничего и вовсе не случалось, А все это лишь только показалось… Я каждый вечер жду звонка и стука в дверь, Но ты приходишь лишь во сне теперь… Такой же радостный, веселый, безмятежный. Такой же любящий, заботливый и нежный. Приходишь…и уходишь снова в мир иной, Где мы пока еще не можем быть с тобой. Я помню каждое твое движение, Твой взгляд, улыбку, рук прикосновенья… Как мы мечтали вместе, как любили… Как были счастливы, что просто жили… Как жаль, что невозможно все вернуть, А каждый день приходится ждать ночи, Чтобы заснуть и снова встретиться с тобой… Но жить, лишь снами, больше нету мочи… Когда-нибудь мы встретимся на небесах, И будем счастливы, как оба мы мечтали. Мы будем счастливы, как в наших снах, Я верю, нету смерти там и нет печали	2016-04-19 11:10:33
2	Время. Иногда, кажется, оно застывает на месте. Словно ты сидишь в мешке и не можешь вылезти, и кто-то постоянно твердит тебе, что со временем все станет лучше, а время словно застыло и смеется над тобой и твоей болью... А потом внезапно оно сдвигается с места, и ты вдруг видишь, что прошло полгода почти	2016-03-19 02:56:01
3	Страшно....и даже лето сейчас не пригодится...	2016-03-03 03:31:15
4	Сегодня поминальная суббота.Помяните Вадимушку.	2016-02-13 03:36:07
5		2016-02-13 03:28:56
6	Спасибо всем кто за меня волновался)Я Вас Люблю!Я дома со мной все нормально!	2016-01-20 16:45:13
7	Люблю.......................................	2016-01-15 04:40:20
8	НОВЫЙ ГОД УЖ НА ПОРОГЕ! ЖДУ ЕГО Я ВСЯ В ТРЕВОГЕ! ЭТО САМЫЙ МРАЧНЫЙ ДЕНЬ В ГОДУ. В ЭТОТ ДЕНЬ РОДНЫМ Я ЛГУ, ЧТО РАДОСТЬ С НИМИ РАЗДЕЛЯЮ И НОВЫЙ ГОД БЕСПЕЧНО Я ВСТРЕЧАЮ! НУ ВОТ, ВОТ ПРОБЪЮТ КУРАНТЫ! ВЕРОЛОМНЫ-ОКУПАНТЫ! И СНОВА В ПЛЕН МЕНЯ БЕРУТ МЫСЛИ, ЧТО ТАК МУЧАЮТ И РВУТ! РВУТ МНЕ ДУШУ НА КУСКИ ОТ ПЕЧАЛИ И ТОСКИ. ГОД ПРОШЁЛ И НЕТ В НЁМ ДНЯ, ЧТОБ НЕ ВСПОМНИЛА ТЕБЯ!... ВОКРУГ РАДОСТЬ, ЗВОНКИЙ СМЕХ... НУ А МНЕ НЕ ДО УТЕХ! СУЕТЯТСЯ ВСЕ ВОКРУГ... ГДЕ ТЫ? СЕРДЦУ - ВЕРНЫЙ ДРУГ! ВОТ УЖ В СБОРЕ ВСЯ СЕМЬЯ, ТОЛЬКО МИЛЫЙ БЕЗ ТЕБЯ! НА ДУШЕ СОВСЕМ ТЕМНО! СВЕТА НЕТ ДАВНЫМ ДАВНО! ВПЕРЕДИ ЛИШЬ ПУСТОТА. НЕ ХВАТАЕТ ТАК ТЕБЯ....	2016-01-02 21:17:07
9	Я без него умираю Мне не жить без его любви, Остановится пульс и сердце, Так возьми и все разорви, Не давая мечтами греться. Я умру без его любви, Целый мир мне чужой, не нужен. Или он за собой зови, Я молчу, голос сел, простужен… Не могу закричать, пойми, Этот шаг, просто, сделать трудно, И сгорю от своей любви, Облачусь в ледяное утро… Прогремлю грозой, без любви Создавая мрак и унылость, Дождевая слеза - зам ри, Ощутить, заставляя сырость…  Я люблю всему вопреки, Бурям, ливням в судьбе мятежной, Но умру без его любви, Стану белой голубкой, нежной…	2015-12-27 15:57:55
10	я устала без Тебя(ничего не хочу(бездна(пустота(и БОЛЬ.Вернись Любимка!	2015-12-22 14:03:55
11	Нажимайте до пола педаль акселератора, целуйте до боли в скулах желанных женщин, делайте татуировки, бейте стаканы об стены и морды хамам, распевайте пьяными песни на улицах, прыгайте с парашютом и улыбайтесь детям в соседних машинах через стекло автомобиля. Кормите своих демонов, потому что ваши демоны это и есть вы. Вы настоящие, не пастеризованные, не рафинированные, не дистиллированные и не профильтрованные моральными устоями, семейными ценностями, общественным мнением, отеческим порицанием. Кормите их, иначе они съедят сами себя и останется лишь обертка от того, чем является человек. Эпидермальная оболочка личности, надутая комплексами, а не чувствами, нереализованными желаниями, а не эмоциями и несбыточными фантазиями вместо уверенности в себе. Кормите их, и не ждите, пока они сами, без вашего ведома и желания в один момент вырвутся наружу. Разорвут вашу душу и, ярко вспыхнув от переизбытка кислорода, сгорят навсегда или увлекут вас на самое дно, где вы станете вечным исполнителем своих пороков, а не режиссером своих авантюр. Кормите своих демонов, а не стыдитесь и не бойтесь их. Пусть их боятся другие, те, чьи демоны давно мертвы.	2015-12-22 02:20:54
