post_id	text	date
1	🎶Я сегодня плохая🔞😄 музычка конкретно вставила меня, что аж сама запела 😎	2016-05-21 01:31:28
2	Дорогие девушки!!! ●КАЖДЫЙ ВТОРНИК И ЧЕТВЕРГ в 19:00 жду Вас в нашем волшебном мире восточного танца!  ✨ Набор в группу идёт постоянно, приходите, танцуйте и влюбляйтесь в танец 💙💙💙 (Так же у нас проходят силовые тренировки и растяжка)	2016-05-17 08:21:54
3		2016-05-17 00:11:23
4	Анютка, дорогая, спасибо за этой шикарный костюм!!! 😍 У тебя золотые ручки, мой образ был как всегда на высоте!!!😙👌	2016-05-16 16:45:11
5	"Друзья не оставайтесь равнодушными((( Подпишите петицию!!!! Это займет всего 2 минуты!  Требуем наказать виновных в массовой гибели сотен животных в приюте БАНО ""ЭКО"" 28.04.2016!"	2016-05-03 23:30:12
6	Дорогие девушки!!! Веду набор на восточные танцы💃🏻💃🏻💃🏻 Каждый вторник и четверг в 19:00 жду всех в нашем волшебном мире танца! ✨	2016-03-31 09:41:00
7	"XIV Открытый фестиваль стильной хореографии ""Улица горящих фонарей""  V Региональный кубок восточного танца ""Хабиби 2016"""	2016-03-28 15:46:32
8	"👏🎊🎉🎊🎉НАГРАЖДЕНИЕ😱 🏆🏆🏆 Столько эмоций😱 девочки мои так переживали за меня😇 волновались и болели всем сердцем😍ЛЮБЛЮ ВАС, МОИ АЛИРАБУШКИ!!!❤❤❤ *1 МЕСТО - в номинации  ""ориенталь классика"" категория: взрослые.  *1 МЕСТО - в номинации ""живая табла соло импровизация"" категория: молодежь-взрослые-сеньоры.  *1 МЕСТО - в номинации  ""ориенталь народный"" категория: взрослые."	2016-03-28 13:18:38
9	"XIV Открытый фестиваль стильной хореографии ""Улица горящих фонарей""  V Региональный кубок восточного танца ""Хабиби 2016""  *1 МЕСТО - Бикмухаметова Алина в номинации  ""ориенталь классика"" категория: взрослые.  *1 МЕСТО - Бикмухаметова Алина  в номинации ""живая табла соло импровизация""  категория: молодежь-взрослые-сеньоры.  *1 МЕСТО - Бикмухаметова Алина в номинации  ""ориенталь народный"" категория: взрослые.  *1 МЕСТО - Андреева Вероника в номинации  ""ориенталь классика "" категория: молодежь.  *1 МЕСТО - Андреева Вероника в номинации  ориенталь народный категория: молодежь.  *2 МЕСТО - Портнова Елизавета в номинации  ориенталь народный категория: молодежь.  *3 МЕСТО - Портнова Елизавета в номинации ""ориенталь классика"" категория: молодежь.  *4 МЕСТО - Мехова Милана в номинации ""ориенталь классика"" категория: юниоры.  *5 МЕСТО Ручкина Ксения в номинации  ""ориенталь классика"" категория: взрослые.  *5 МЕСТО Портнова Елизавета в номинации ""живая табла соло импровизация""  категория: молодежь-взрослые-сеньоры  🌟Группы Алираби🌟 *1 МЕСТО в номинации ""ориенталь классика""  категория: взрослые малые группы  *1 МЕСТО в номинации ""ориенталь классика""  категория: сеньоры малые группы  *2 МЕСТО в номинации ""ориенталь классика""  категория: взрослые малые группы  *3 МЕСТО в номинации ""ориенталь народный""  категория: взрослые малые группы"	2016-03-27 13:23:39
10	"УЖЕ ЗАВТРА!!!! 💃25 МАРТА!!! XIV Региональный Фестиваль ""УЛИЦА ГОРЯЩИХ ФОНАРЕЙ""💃   Все желающие увидеть выступления студии Восточного танца ""Алираби"" приходите!  Будем безумно рады Вашей поддержке! 👏👍💪 Дворец спорта им. И.Х. Ромазана! Начало в 12:00🔥  🏆🏆🏆ЖДЕМ!🏆🏆🏆"	2016-03-24 13:11:23
