post_id	text	date
1	Как я рада, что сдала вас директору, что ничего делать не хотите!!!! 😈 Без вас было бы не то... Я думаю вы сами рады😜  #мои #выпускники #любимые	2016-05-26 17:15:51
2	Мои в-шечки и г-шечки😘  #мои #выпускники #любимые	2016-05-26 17:49:50
3	Мои дорогие 9А😍  #мои #выпускники #любимые	2016-05-26 17:15:22
4	МОИ ДОРОГИЕ И ЛЮБИМЫЕ ВЫПУСКНИКИ!!!  Рада была организовать вам ваш праздник!!!  И пусть это было не легко... я думаю все остались довольны!  Все прошло на высшем уровне!!!   P. S.: Постараюсь все фото с выпускного скинуть завтра в вк!	2016-05-25 15:44:38
5	#вот_и_нервы_спокойны	2016-05-25 13:29:26
6	👹	2016-05-24 14:52:18
7	#паркметаллургов	2016-05-22 18:52:26
8	"Мы молодцы🎥🎬🎨🎆 Городской конкурс социальной рекламы ""Мой любимый край"" - 1 место (город) 🎉🎉🎉 Всероссийский конкурс видеороликов ""С чего начинается моя малая родина"" - 2 место (Россия) 🎉🎉🎉  http://mediabat.ru/itogi2"	2016-05-21 19:14:53
9	#перваяпрогулка 🌃⛲👠	2016-05-20 20:40:33
10	#областнаяконференция #темп  #форумвремявперед  #мастеркласс #арттерапия #рисованиепеском #мультстудия #арбуз #мыбылинавысоте  #образование #новоепоколение	2016-05-18 17:04:43
11	Расправь крылья, почувствуй силу ветра, забудь на минуту все... И просто наслаждайся...	2016-05-07 18:58:22
12	#9мая #деньпобеды #танец  #телопомнит #роднойстиль	2016-05-06 17:27:11
13	#тренеровочка #прошла  #можносфоткаться 📷🙈😁💙💦	2016-05-05 16:22:29
14	#абзаково #любимыймуж ❤	2016-05-01 18:56:04
15	#выходные #с_любимым 💕	2016-05-01 18:41:36
16	#что_может_быть_лучше #активный_отдых	2016-05-01 10:49:05
17	#готовимся #деньпобеды #мыпомним 😔🎉	2016-04-28 17:46:08
18	#моилюбимые #моишикарные  #моидевочки 💗  #моималенькиезвезды 💖✨  #наконкурсе #миссбелошвейка 👚👗👖✂ #дефиле 🚺🚺🚺🚺🚺	2016-04-23 12:43:49
19	#слюбимым в @ Горнолыжный Курорт Абзаково	2016-04-17 11:24:34
20	#природа #ещеподснегом  #поракрасавицапроснись @ Горнолыжный Курорт Абзаково	2016-04-17 06:26:09
21	#вдушевесна #игривоенастроение	2016-04-12 19:11:29
22	#любимые_мои	2016-04-12 17:22:37
23	#time_forward	2016-04-12 17:18:51
24	#выбрались	2016-04-09 16:48:49
