post_id	text	date
1	Губернатор Новгородской области, предоставьте положенное по закону жильё ветерану ВОВ Григорьевой Татьяне Петровне	2016-05-27 20:46:44
2	Администрация города Челябинска, прекратите убивать животных в ветприемнике горэкоцентра Челябинска!	2016-05-24 21:42:29
3	С дочей весь воскресный день!!! Когда мама немного скрывает свою солдатскую причу😎👅👀	2016-05-22 16:27:29
4	Сергей Донской, не дайте Байкалу превратиться в самое большое болото мира	2016-05-21 05:51:00
5	Помогите найти моего отца! Требуем возобновить и ускорить поиски пропавших в крушении вертолета Ми-8	2016-05-21 05:48:00
6	Закрыть в России передвижные дельфинарии!	2016-05-18 12:13:33
7	Президенту РФ Путину В.В.: Ужесточить меры пресечения преступлений против животных! Россия-не концлагерь для зверей!!	2016-05-18 12:10:06
8	Помогите освободить мою жену Назанин	2016-05-15 20:42:56
9	В Кировской области садист, на глазах у людей, с особой жестокостью, расстрелял собаку! Требуем возбуждения уголовного дела и сурового наказания для садиста-убийцы!	2016-05-11 21:53:45
10	Кэмерон, создайте открытый реестр владельцев офшорных компаний. Нет коррупции в Украине!	2016-05-09 21:27:04
11	Страшно видеть,если честно,георгиевские ленточки на собаках, сумках и автомобилях...народ,вы чего опошляете суть праздника....нельзя канеш так...но победа досталась нам слишком страшной и дорогой ценой. Собаке это точно не понять...или вы уже не знаете как выделиться из серой массы?!	2016-05-09 15:37:02
12	"Мэр Москвы Сергей Собянин, требуем наказать виновных в массовой гибели сотен животных в приюте БАНО ""ЭКО"" 28.04.2016!"	2016-05-03 21:05:27
13	...когда-нибудь,Валерия Антоновна, я покажу тебе эту красоту...ты так же закроешь глаза под солнышком ...и будешь счастлива 🌄🌌🌅	2016-04-30 22:52:59
14	Первая сознательная пасха у моей дочери!!! Куличи сама выбирала🍮	2016-04-30 14:04:48
15	Администрация города Челябинска, прекратите убивать животных в ветприемнике горэкоцентра Челябинска!	2016-04-28 12:40:14
16	Роберт Киркман считает, что в Ходячих мертвецах будет оптимистическая концовка	2016-04-28 08:54:34
17	Сплетня	2016-04-28 08:49:28
18	говорят минимум 10 сезонов!	2016-04-28 08:43:46
19	Байбек Бауыржану, акиму города Алматы: Долой безалаберное отношение к животным в зоопарке Алматы!	2016-04-27 21:01:43
20	и сегодня день ностальгии! кто найдет себя на фото пишите коммент или ставьте лайк!!! как много прожито!!!!было всякое!!!	2016-04-24 16:31:19
21	скучаю....	2016-04-24 16:27:31
22	Остановим повышение тарифов ЖКХ на капитальный ремонт!	2016-04-22 08:42:30
