post_id	text	date
1	Аренда жилья Банное Абзаково тел:8-919-400-48-65	2015-11-27 14:30:51
2	#брат #деньрождения #семья #друзья #выходной #отдыхаем #праздник #.  Как всегда, Селфи с братом 😎🤓😘 @ Magnitogorsk	2016-05-28 14:41:43
3	#бабуля #семья #любимые #прогулка #всегдавместе #дорогиелюди #   А это моя любимая Бабуля !!!!😘😊🌸 @ Магнитогорск	2016-05-27 11:21:31
4	#школа #последнийзвонок #первыйкласс #праздник #доча #.  Последний звонок! 👍🎉🎈🎀🎊урааааа	2016-05-25 08:46:45
5	#акция #скидка #выгодноепредложение #бунгалонабанном #домнабанном #бунгалоотАли #сдамдомнабанном #семейныйотдых #арендажилья #отпуск #глцбанное #.  📢 С 1 ИЮНЯ ПО 10 ИЮНЯ - 3000 руб/сут 🏡 Бунгало 4х комнатное № 6 на Банном. 🚩Описание: Бунгало на 8 - 10 мест.  🌍Расположение: до ГЛЦ Металлург 800 метров. (ТСЖ Звездный; напротив д/о Березки)  🚩1 этаж:Гостиная с мягкой мебелью (два раскладных дивана), ТВ плазма, ДВД.Оборудованная кухонная зона (кух.гарнитур, посуда, микроволновка, эл. чайник, плита с духовкой, холодильник, стекл. стол). Спальня (2х спальная кровать, шкаф-купе, тумбочки). Умывальник, санузел.  🚩2 этаж: две спальни с двухспальными кроватями, шкаф-купе, тумбочки. Большая ванная комната: душевая кабина с гидромассажем, санузел, биде, умывальник, стиральная машина, фен.  🔥Свой небольшой дворик с мангалом.  🚗Стоянка для машин возле бунгало.  ❗️В бунгало не курят. При заселении берется страховой депозит в размере 5000 руб. который потом возвращается. В бунгало не допускаются животные.  🍻Рядом русские бани. 👉🏻Подробную информацию можно найти на сайте:  http://xn----8sbcki1cacg7a8a1e.xn--p1ai/portfolio-item/bungalo-4kh-komnatnoe-n6 ☎️8-919-400-48-65 🌸Катерина🌸	2016-05-23 11:40:56
6	🏡Двухэтажный дом - 13, на Банном, 130 м² (кирпич) на участке 3 сот., 45 км до города, (Зеленая поляна, по соседству с гостиницей МонБлан) .  ⛷Удобное местоположение рядом с горнолыжным центром - 3 км, в пешей доступности магазины (Ситно, Магнит, КрасноБелое), кафе, санаторий Юбилейный, пляж оз.Банное.  🚩На первом этаже: гостиная - раскладной диван, кухонная зона, санузел, напольное покрытие керамогранит (теплые полы), санузел с душевой.  🚩На втором этаже, три спальни: в первой спальне - двуспальная кровать и два раскладных кресла, во второй спальне - двуспальная кровать, в третьей спальне - раскладной диван. Спутниковое телевидение, техника, посуда, постельное, полотенца , в общем все необходимое для комфортного проживания.  🔥Во дворе мангальная зона. 👉🏻Подробную информацию можно найти на сайте:  http://xn----8sbcki1cacg7a8a1e.xn--p1ai/portfolio-item/kottedzh-n-13-zelenaya-polyana  💰Цена:от 5000 руб/сут. ☎️8-919-400-48-65 🌸Катерина🌸	2016-05-16 09:00:42
7		2016-04-25 09:13:51
8	"#дом #глцбанное #уют #семейныйотдых #бунгалонабанном #бунгалоотАли #зеленаяполяна #Банном #башкирия #озеро #отпуск #уют #чистыйвоздух #горы #.  🏡Одноэтажный дом - 26А, на 4 места.  🌍Расположен на Зеленой поляне, 50 метров до санатория ""Юбилейный"".  🚩В гостиной находиться раскладной диван, кабельное TV, кухня со всей необходимой посудой и техникой.  🚩В спальне - двуспальная кровать, телевизор... 🚿Санузел с душевой кабиной. 📢На большой территории, находится дом, в котором, иногда . живут хозяева. 🍻Там же расположена хорошая новая баня , стоимость - 2000 руб, без ограничений.  🔥Своя мангальная зона, беседка, рядом с домом - парковка. 👉🏻Подробную информацию можно найти на сайте:  отдых-банное.рф.   💰Цена:от 3000 руб/сут. ☎️8-919-400-48-65 🌸Катерина🌸 @ Магнитогорск"	2016-04-17 08:23:34
9	#вино #красноевино #сухоевино #выходные #отпуск #летающаясвинка #держитеменясемеро #смешноеназвание #испанскоевино # Понравилось название и рискнула....😂😂😂 @ Магнитогорск	2016-04-08 22:25:28
10		2016-04-08 22:04:17
