post_id	text	date
1		2016-03-31 19:41:57
2		2016-05-21 23:13:37
3		2016-05-13 17:03:01
4		2016-05-08 19:51:47
5	#КХЛ#АренаМеталлург#хоккей#кубокГагарина#плейофф2016#финал#металлургЦСКА	2016-04-14 06:02:34
6	"В ЧЕМ СЕКРЕТ ОКРУГЛЫХ ЯГОДИЦ?  Не всем дано иметь округлые ягодицы от природы. Но всегда можно добиться красивой подтянутой формы. Очень часто форма и крепость ягодиц отстаёт от ног. Многие стремятся взять большой вес, мечтая сделать свой ""орех"" округлым, но ноги оказываются сильнее и прорабатываемая зона практически ""отключается"".  Неважно, какой вес вы берёте ❗  Важно в процессе обретения желаемых ягодиц - это правильная техника ❗  Лично я предпочитаю работать с собственным или небольшим весом, качественно растягивая и сокращая мышцы, в медленном или умеренном темпе, совершая движение в полной амплитуде.  Пока мы качественно не научимся выполнять упражнение силой сокращения мышц и сфокусировано работать растяжением, ягодицы будут сильно отставать.  Поэтому давайте не гнаться за весом, а осознанно учиться управлять своим телом, чувствовать каждую группу мышц. Красивое сильное тело, крепкие мышцы - это не только эстетически красиво. Это уверенность в себе, это хорошая самооценка, это наше здоровье в конце концов."	2016-04-04 09:31:23
7		2016-03-31 19:40:09
8		2016-03-24 07:31:32
9		2016-02-18 09:23:46
10		2016-02-04 12:02:39
11		2016-01-21 17:01:04
12		2015-12-14 10:52:06
13		2015-12-14 09:12:38
14		2015-12-06 19:32:54
15		2015-11-23 10:33:18
16		2015-10-08 08:49:39
17		2015-05-03 09:44:40
18		2014-10-30 18:23:41
