post_id	text	date
1	Мне нравиться :D	2015-03-25 18:51:19
2	Опять одна иду гулять😩	2015-03-21 16:18:37
3	Супер игра:*	2015-02-11 17:52:18
4	Это песня теперь как воспоминание😢	2015-02-03 11:32:49
5	#сука смерть#верни!!!!!!!!!#😭😭😭😭😭😭😭😭😭😭😭😭😡😡😡😡😡😡😡😡😡😡😭😭	2015-02-02 11:42:47
6		2015-01-26 20:45:44
7		2015-01-12 19:32:40
8	Мои каникулы:)	2015-01-12 19:31:42
9	:3*	2014-12-19 14:38:38
10	Чуток селфи :3*	2014-12-14 14:17:06
11		2014-12-14 10:12:39
12	:(почему то ....больно 😩	2014-12-14 09:32:37
13	Маме подарок:*	2014-12-07 18:21:29
14		2014-11-19 18:10:15
15		2014-11-03 23:08:05
16	Берёзгиииииии:D	2014-11-03 23:03:15
17		2014-11-03 23:00:40
18		2014-10-27 12:54:17
19		2014-10-26 16:27:26
20		2014-10-26 16:16:28
21		2014-10-20 19:00:46
22	:)	2014-10-19 14:43:12
23		2014-10-18 04:10:46
24		2014-10-18 04:09:58
25		2014-09-28 18:26:43
26	БУСЯ:3	2014-09-12 21:31:39
27	Активность на моей странице: ▪ 65 посетило человек ▪ 46 сердечек на фото ▪ 1 сердечек на видео ▪ 32 сердечек на стене ▪ 0 комментариев ▪ 14 подписчиков и друзей ▪ 117 другая активность Парней: 20, Девушек: 43  Итого: 306 ✔ vk.com/act123	2014-09-12 19:33:18
28	Буся моя:*	2014-09-12 15:12:53
29		2014-09-07 21:26:32
30	Люблю :3***😂😂😂😂😂	2014-08-29 21:32:16
31		2014-08-27 14:58:54
32		2014-08-26 22:11:57
33		2014-08-02 00:13:27
34	Почему , всё то что мне так дорого могут отнять ... Даже не спросив у меня , пожалуйста перестаньте :((((	2014-07-27 09:19:53
