post_id	text	date
1	Вес 3600 см 52	2016-05-01 18:46:29
2	ВЕЧНАЯ ПАМЯТЬ ТЕБЕ ЛЕНОЧКА !!! Пусть земля тебе будет пухом !!!	2016-04-08 12:36:18
3		2016-03-13 22:10:00
4		2016-01-28 20:37:24
5	Друзья вступайте в группу отличный фотограф!!! приемлемые цены!!! 😜👍😊 https://vk.com/bonito.photo	2016-01-22 15:14:28
6	Спасибо большое Танюшка за фото 😜😊😘 https://vk.com/t_ya19	2015-12-19 18:17:25
7		2015-11-06 17:57:22
8	ВЕЧНАЯ ПАМЯТЬ ТЕБЕ ЖЕНЁК!!!🌹🌹🌹 ПУСТЬ ЗЕМЛЯ БУДЕТ ПУХОМ !!!	2015-11-04 11:10:24
9		2015-10-22 16:08:19
10	12. 12. 2015 🎉🎁🎂  в 12 часов 🎊 мы  станем официально мужем 🎩и 👰 женой !!! 💍💎💏	2015-09-09 10:16:04
11		2015-09-08 21:26:23
12	Бабье лето будет !!! 😜	2015-09-05 14:24:00
13	Спасибо тем людям, которые при любой ситуации не перестанут любить меня и поддерживать !!! пусть их десяток, но их я не променяю и не разлюблю !!! Дай Бог  каждому иметь эту десятку !!!	2015-08-27 19:59:59
14	Бог хочет,чтобы мы встречали не тех людей,для того,чтобы встретить того единственного своего.Чтобы,когда это случится,мы были благодарны!	2015-08-27 19:52:05
15	ДЕВЧУЛИ ПОЗДРАВЛЯЮ ВСЕХ С 8 МАРТА!!! ОТЛИЧНОГО НАСТРОЕНИЯ В НАШ ПРЕКРАСНЫЙ ДЕНЬ !!! ))))	2015-03-08 08:38:26
