post_id	text	date
1	Current mood:	2016-05-23 17:00:13
2		2016-05-20 21:02:09
3	Покорил наши сердца🔥😄👌🏻🇬🇧#EnglishSongContest2016 #WeloveEnglish #EnglishDepartment	2016-05-17 14:52:53
4		2016-05-08 20:36:52
5	😌❤	2016-04-29 20:57:50
6		2016-03-26 16:56:44
7	🎉🎀👑	2016-03-23 11:09:04
8	Плакала от счастья, наконец-то он его получил😱😢😭🙏	2016-02-29 12:18:34
9	Call me wild, drinking up the sunshine Be my man and show me what it feels like	2016-02-23 21:04:27
10	🌃 #night #loneliness #games #dead_space	2016-02-04 12:23:32
11	Ну раз оценку не получили, хоть Селфи сделали. Не зря приходили) P.S. Phonetics team😂	2016-02-02 14:21:23
12	❄️🎶🍷💎 #winter #sadness #alcohol #homie	2016-01-31 15:24:06
13	Нашла фотки с первого курса. Какие мы были счастливые😭 Не то, что сейчас😄😂	2016-01-18 20:29:57
14	Ахах, сколько страданий)Хорошо, что теор фонетика позади😌😴	2016-01-16 22:36:22
15	Флплб 13-1 без куратора на паре или создание мирового шоу о Южной Корее😂 По тесту это страна нашей с Настей мечты😏	2016-01-13 11:08:37
16	Пока мы не учились, в инсте отключали отопление. И за это время он стал ледяным царством❄️💙 А меня поздравляли с прошедшим др💝 P.S. Открытка для королевы😄👑❄️	2016-01-11 14:31:26
17	Скука и холод)Валяемся с Евро, завернутые в одеялко😌❄️	2016-01-05 22:36:13
18	Огромное спасибо за ваши поздравления🎉⏰ В этом году их поразительно много😌 Я обязательно постараюсь ответить  каждому❤️	2016-01-04 06:06:05
19	😌🎹🎶	2016-01-01 13:22:07
20	Спасибо за ваши поздравления⏰🎉 С Новым Годом, ребятки. Спасибо за то, что вы рядом)💙❄️	2015-12-31 22:17:51
21	Когда есть новогоднее настроение😄❄️	2015-12-29 15:44:04
22	Покупка живой елки - соучастие в убийстве! Цените природу💚🌲	2015-12-27 21:21:39
23	Прощаемся на две недели😭⏰💖	2015-12-26 19:36:52
24	С Днем Рождения, Сурочек ⏰🎉 Всего тебе самого самого)Чтобы все твои мечты сбывались и синие всегда только выигрывали😄❄️💙https://vk.com/antonhomie	2015-12-26 06:22:44
25	Merry Xmas, babies😎❄️❄️❄️💙💙💙🔔🎉😱🍪⭐️🍼🎁🎀✨💝	2015-12-25 10:12:51
26	Доброе утро😴😣Снежок сегодня крутой❄️💙	2015-12-23 09:24:40
27	Redken❤️ Я просто обожаю эти штучки))	2015-12-22 12:23:35
28	Естественность😎😄☝🏻️	2015-12-22 11:45:32
29	Утренних кривляний время☀️⏰Don't stop looking at me🎶	2015-12-20 08:32:08
30	Мир на земле	2015-12-18 21:59:48
31	Пока Ремхе нет на переводе😂	2015-12-18 13:49:56
32	Просыпаться рано утром, для меня бывает трудно. Эти первые минуты, просто бедаа😄⏰ фото в 6 утра😴	2015-12-17 20:41:48
33	❄️💎💙	2015-12-11 16:11:34
34		2015-11-03 20:08:30
35	Happy Halloween) Счастье, радость, пирамида, джага😀	2015-10-31 20:02:00
36	In faith, I do not love thee with mine eyes, For they in thee a thousand errors note; But 'tis my heart that loves what they despise, Who in despite of view is pleased to dote; Nor are mine ears with thy tongue's tune delighted, Nor tender feeling, to base touches prone, Nor taste, nor smell, desire to be invited To any sensual feast with thee alone: But my five wits nor my five senses can Dissuade one foolish heart from serving thee, Who leaves unsway'd the likeness of a man, Thy proud hearts slave and vassal wretch to be:  Only my plague thus far I count my gain, That she that makes me sin awards me pain.	2015-10-23 21:11:16
37	😌❤️	2015-10-21 17:35:51
38	По венам баб течет трагедия.	2015-09-21 10:06:49
39		2015-09-05 17:57:29
40		2015-08-07 12:04:00
41	Задай мне вопрос | askfm.im/Bright43	2015-07-29 18:23:26
42	"Что я могу ему дать? Губы, которые разучились улыбаться, глаза, ослепшие от слез, холодные руки и пустое сердце.  Оскар Уайльд ""Веер леди Уиндермир"""	2015-07-23 19:04:42
43	Не люби меня, я больная ,  не хочу я быть чьей то любимой .  И вообще, что такое любовь?  Объясняется книгами, фильмами.   Не люби меня, я бездушная,  во мне близкие мрут, как мухи.  Отвергаю, совсем не думая, говоря себе: все люди суки.   Не люби меня, я несчастная, всеми брошенная, покалеченная.  То тебя посылаю подальше,  то тебе же бросаюсь на плечи.   Не люби меня, я забытая.  у меня вечера одиночества.  Я морально все время избитая, а кому такую захочется?  Не люби меня, я жестокая, и вокруг меня людям больно.  Не люби меня, я ведь раненая  не люби , прошу, так спокойнее...	2015-07-16 09:39:48
44	— Иногда я подслушиваю разговоры... И знаете что? — Что? — Люди ни о чем не говорят.  Рэй Брэдбери	2015-07-15 19:58:28
45	😋😈	2015-07-11 00:41:15
46	😏❤️👌🏻	2015-07-05 08:48:40
47		2015-06-15 14:37:39
48	Что случилось однажды, может никогда больше не случиться. Но то, что случилось два раза, непременно случиться в третий.  Пауло Коэльо	2015-06-04 08:26:00
49	Привет, Москва)Холод жуткий, но у нас на съемках веселье))	2015-04-03 12:40:41
50		2015-03-04 17:05:31
51		2015-02-26 08:28:06
52	Задай мне вопрос | askfm.im/Bright43	2015-02-23 22:05:35
