post_id	text	date
1	«Путешествие – это та вещь, купив которую вы станете только богаче»	2016-01-09 20:13:23
2	#Мгн @ Magnitogorsk	2016-05-22 15:31:04
3	😂	2016-05-20 16:14:40
4	#Питомник #Белыйлекарь	2016-05-12 20:15:23
5	#Тибетскиймастиф #белыйлекарь	2016-05-12 19:37:55
6	Среднеазиатка Алтын. #Питомник #белыйлекарь #собакаулыбака #любовьксобакам	2016-05-12 19:30:46
7	Щенки среднеазиатских овчарок. Питомник #Белыйлекарь прекрасные щенки. Обслюнявили меня	2016-05-12 17:23:37
8		2016-05-04 18:29:06
9	#Уфа открытие мотосезона	2016-05-04 15:06:19
10	#Уфа	2016-05-04 14:48:04
11	#Уфа	2016-05-04 14:44:32
12	Обожаю баскетбол👍	2016-05-04 13:50:35
13	Челяба	2016-05-04 13:34:42
14	Центральный парк культуры и отдыха в Челябинске	2016-05-04 13:11:06
15		2016-05-04 12:43:37
16	Центральный парк культуры и отдыха в Челябинске	2016-05-04 12:40:35
17	#юургу #челяба	2016-05-03 12:26:17
18	#КультурноенаследиеРФ #ХрамАлександраНевского (1911) #Челябинск	2016-05-03 12:19:39
19	#Челяба	2016-05-02 21:09:36
20	#Магнитогорск #паркметаллургов #весна #Mgn	2016-04-30 17:59:08
21	Отличный отдых!!! г. Уфа	2016-04-26 16:24:23
22	#КРКМегаполисУфа  #дайнерPrettyВetty	2016-04-24 22:40:21
23	#КолесообозренияИремель вид с высоты #Уфа	2016-04-24 20:15:43
24	#Уфа #мечетьимениСалавата Юлаева  @ Ufa, Russia	2016-04-23 11:19:53
25	#ПриродаБашкирии #исток по дороге в Уфу	2016-04-23 09:48:27
26	"""МЕТАЛЛУРГ"" МЫ ВЕРИМ В ТЕБЯ!!!КУБОК БУДЕТ НАШ!!!"	2016-04-19 20:17:18
27	Весна +21. У кого что? А у нас субботник. Погода шикарная.	2016-04-16 12:11:48
28		2016-04-11 14:10:09
29		2016-03-29 18:36:20
30	#Подруги #моихорошие	2016-03-29 16:53:00
31	#Мамочка моя любимая.	2016-03-18 07:00:52
32	#ДР 22 . Вот и стала я взрослее еще на годик.  13.03.2016	2016-03-13 18:45:09
33	#Спортивнаяжизнь #легкоатлетическийманеж	2016-03-12 21:44:27
34	#Легкоатлетический #манеж #спортивное мероприятие ммк	2016-03-12 15:13:17
35	Прекрасных дам сегодня поздравляю С Международным женским днем! От всей души, конечно же, желаю, Чтоб были за мужским плечом.  Желаю счастья вам, любви и процветания, Добра, улыбок, юности в душе. Пусть сбудутся заветные желания, Карьера будет пусть на высоте.  Пускай цветы и комплименты Не только будут в этот день — всегда. И только очень яркие моменты Украсят вашу жизнь сполна!  С праздником девочки))*	2016-03-07 22:33:28
36	"Левобережный Дворец Культуры Металлургов ЧУ ОАО ""ММК"" 1 этап конкурса ""Профсоюзные девчата"""	2016-03-02 21:02:08
37	#ГЛЦ #абзаково #тюбинги #братья #друзья	2016-02-15 22:12:36
38	#ГЛЦАбзаково	2016-02-15 22:08:04
39		2016-02-04 22:41:29
40	#погуделиотдуши 👯👯👯	2016-01-20 20:52:37
41		2016-01-07 13:03:43
42	С НОВЫМ 2016 ГОДОМ!!!! ВСЕМ СЧАСТЬЯ, ЗДОРОВЬЯ И ЛЮБВИ.	2015-12-31 22:34:49
43	"Вот и наконец смонтировала видео с моей поездки в Питер. Это мой первый видео монтаж, так что не судите строго*  В конце августа 2015 года в отпуске я решила поехать в Питер к подруге, долго не думая я собрала рюкзак и отправилась в путешествие одна. Я проехала 2396 км. от Магнитогорска до Питера, находя попутчиков через приложение ""Bla Bla Car"" проезжая Уфу, Казань, Москву, Нижний Новгород, Питер. Я не забуду эту весёлую поездку с попутчиками из разных регионов России, которая казалось для меня как приключение. Для меня всё было в новизну и очень произвело большое впечатление. Огромное спасибо всем тем, кто меня поддерживал.  Всем приятного просмотра!!! Путешествуйте и наслаждайтесь жизнью!!!  Продолжение следует......"	2015-12-18 20:28:34
44	Путешествия учат больше, чем что бы то ни было. Иногда один день, проведенный в других местах, дает больше, чем десять лет жизни дома» (c)Анатолъ Франс	2015-12-18 20:05:55
45		2015-11-27 18:50:41
46	Делай сегодня то, что другие не хотят, завтра будешь жить так, как другие не могут.	2015-11-27 18:26:37
47		2015-11-19 22:10:44
48	"Спасибо за нашу встречу девочки💋🌺🎉💃 Всё было великолепно ✌😍 Бар ""Manhattan"""	2015-11-19 22:08:18
49		2015-11-19 21:43:29
50	Всем хорошего настроения 😜✌	2015-10-23 12:35:53
51	#Питер ❤😌🍀	2015-10-08 09:56:50
52	#питер #храм #спаснакрови #подругамоялюбимая соскучалась уже 😜	2015-10-08 09:42:41
53	#наработе	2015-09-30 19:18:26
54		2015-09-28 14:41:00
55	#свадьбавкрасномцвете	2015-09-28 14:23:20
56	#Свадьба #подруги невесты.💃👰💃	2015-09-28 13:47:44
57	#девичник #гуляем #паркметаллургов	2015-09-19 15:48:39
58	#Уфа	2015-09-18 17:57:23
59		2015-09-12 18:23:30
60	#Питер	2015-09-12 18:16:02
61	"#Питерский #разводной #мост . Было холодно, но под старанием рядом стоящего парня играющего на скрипке композицию ""Титаника"" было очень красиво и романтично)))"	2015-09-09 22:48:41
