post_id	text	date
1		2016-03-09 18:52:44
2	Памяти Жанны Фриске... Вечная память...до слез...😭❤	2016-02-29 18:56:22
3		2016-02-14 07:16:18
4	Пусть у нас будет все то, что нельзя купить: настоящая искренняя любовь, здоровье, счастье и верные друзья! Пусть обещания сбываются ,пусть слова будут не просто словами,пусть рядом будут люди, которые не обманывают,пусть надежды станут реальностью!  #новыйгод2016#мужобезьянка#2015былокруто🎉🎄🎊🙈	2015-12-31 23:15:28
5		2015-12-19 09:21:49
6	Алина+Саша=6 лет вместе #лучшемужавмиренет❤️	2015-12-14 18:08:35
7	Всем спасибо за поздравления! Очень приятно!🎉💐💋	2015-11-25 21:51:13
8	25🎉💐🎊 Алинка ягодка опять😋 поехали отмечать💃  #деньрождениеразвгоду  #юбилей	2015-11-25 16:05:30
9		2015-11-19 23:51:36
10	Мой единственный мужчина,  муж любимый , муж родной,  Хорошо,что в этой жизни,  стала  я твоей женой!  #лучшемужавмиренет💏  #любименядолгодолго  #моявселенная❤️#харькины	2015-11-05 15:15:26
11	С Днем Рождения любимый муж😘 Я тебя очень❤️ #деньрождениемужа  #лучшемужавмиренет  #самыйлюбимый	2015-09-24 06:30:23
12	Так приятно быть твоей женой😘 #люблюмужа  Ты самый лучший❤️ #лучшемужавмиренет  #ситцеваясвадьба#харькины  #любименядолгодолго @ Наш дом 💏	2015-08-16 09:10:19
13	Нашей семье сегодня год! Ситцевая свадьба🎩👰	2015-08-16 06:44:57
