post_id	text	date
1	✔️ @ Kazan, Tatarstan	2016-05-22 20:04:12
2	#студвесна #рсв #vicdc  @ Kazan, Tatarstan	2016-05-15 14:50:39
3	#рсв  #рсв2016 #казань #студвесна  @ Chelyabinsk, Russia	2016-05-14 18:20:06
4	🔹 пусть у каждого в сердце будет весна  @ Chelyabinsk, Russia	2016-04-02 22:38:52
5	🇬🇧	2016-01-06 00:31:51
6	🔸🔶🔸 @ Aeroporti di Roma - Roma Fiumicino	2015-11-16 17:02:17
7	🔸3810km🇮🇹✌🏼️ @ Collosseo - Colosseum - Roma - Rome	2015-11-12 21:53:13
8		2015-08-31 15:42:12
9	Как проходять сборы в Литве😏👆🏻	2015-08-04 11:15:40
10	😍 @ St. Petersburg Russia	2015-07-16 19:32:21
11	Hi Moscow!☺️ @ Химки, Парк Толстого.	2015-05-07 09:21:30
12		2015-02-12 14:18:56
