post_id	text	date
1		2016-05-19 20:10:50
2		2016-04-19 16:13:48
3	http://ckopo.net/music/ http://torrent-baza.net/ http://torrentom.com/ http://www.edstak.com/	2016-01-17 10:34:04
4	в БиК от 1000 лвл или от 50 000 харок	2015-01-26 19:20:43
5	в БиК от 1000 лвл	2015-01-02 20:46:13
6		2014-05-25 20:45:33
7	- Мои руки, как оголенные провода. - Это как? - Могут и пиздануть	2014-03-19 22:37:20
8	"""БиК без скрина навыков от 150 не добавлю"" В окопе от 500 000 урона"	2014-01-23 20:27:51
9	Семейка Джонсов	2014-01-06 21:23:52
10	Добавлю до 6500 в БиК от 150 навыков либо от 10 000 характеристик ТОРОПИТЕСЬ потом добавлять не буду	2013-10-15 16:25:39
11	Парень в трусах на резиновой лодке проплыл по больнице	2013-08-15 07:52:31
12	кто удаляется того в ЧС сразу чтоб такого не повторялось	2013-07-22 06:13:32
13		2013-06-16 17:45:31
14	http://vk.com/id48833017 - неадекват ЧС	2013-06-02 04:45:00
15	Добавлю в БиК от 150 навыков  или от 400 лвл скрин в личку	2013-05-01 22:47:37
16	в БиК от 300 лвл в Безумие от 6000+ ХУ от 4500+	2012-12-22 19:25:55
17	в БиК не добавляю в Безумие только ХУ...	2012-11-23 14:18:48
18	Я утихомирил буйного!	2012-08-05 12:24:08
19	Я утихомирил буйного!	2012-08-03 12:36:07
20	Я утихомирил буйного!	2012-08-01 07:52:30
21	Я утихомирил буйного!	2012-07-31 23:02:45
22	Я утихомирил буйного!	2012-07-31 16:51:08
23	Я утихомирил буйного!	2012-07-31 09:42:17
24	Я утихомирил буйного!	2012-07-30 11:45:12
25	Я утихомирил буйного!	2012-07-11 11:28:53
26	Я утихомирил буйного!	2012-07-06 14:29:18
27	Я утихомирил буйного!	2012-06-06 08:02:41
28	Я утихомирил буйного!	2012-05-27 11:35:44
29	Я утихомирил буйного!	2012-05-20 15:36:00
30		2012-05-09 16:47:32
31	Я утихомирил буйного!	2012-04-30 11:16:00
32	Я утихомирил буйного!	2012-04-27 12:30:14
