post_id	text	date
1	Девочки! Макияж 600р ; Свадебный мейк 1000р; локоны без объёма 500р; прическа 1000р, образ на выпускной 1200😊 буду рада принять вас в студии @zolotoy_mgn	2016-05-16 16:00:27
2		2016-05-27 23:18:08
3		2016-05-25 18:34:52
4	👭👭👭 Девочки ,для вас привезла новиночки 😍💄👀 записываемся на макияж и прическу😎✌	2016-05-16 15:55:31
5		2016-05-13 19:06:45
6	Мы на месте😎💪🌴🌞 @ Napa Plaza Hotel, Ayia Napa, Cyprus	2016-05-08 19:08:05
7		2016-05-07 23:13:34
8	Дорогие девушки👭 на завтра 6 Мая возьму несколько клиентов на макияж и укладку 👆👄💄 с 8 по 16 Мая в отпуске🌴🍌, не терярайте меня🤗 начинаю работать с 18 Мая👆😘	2016-05-05 09:10:31
9		2016-04-28 17:59:09
10	Дорогие девушки👭 До конца Апреля действует акция с  пн-чт Макияж + Локоны = 600р. С пт- вс 1000р 👄 Буду рада подчеркнуть вашу красоту 😎 в студии Золотой песок на Ленина 45👣	2016-04-26 14:28:38
11	Вот и закончилось моё обучение🤗 спасибо вам за полученные мною знания @maksimova_olechka 😘 Девочки бегом на локоны и на причёски ко мне в @zolotoy_mgn	2016-04-22 09:16:00
12	Девочки👭 макияж до конца Апреля 500р😚 жду вас в студии @zolotoy_mgn	2016-04-18 18:36:49
13		2016-04-17 11:57:25
14		2016-04-09 23:01:13
15	Работаем👄💄Ph: @omelnickiy 👆	2016-04-08 10:10:52
16	Всем хорошего настроения😘🤘	2016-04-06 19:27:53
17	Создала нашей @light_bu полный образ для сьемки с@y_andreevna в студии @zolotoy_mgn 👄💣💄	2016-04-06 17:54:39
18	Создали вместе с @zolotoy_mgn образ для @valeriaskh Девочки макияж 500 р👄💄 а создание полного образа с локонами 800😊	2016-04-05 13:21:27
19	✌	2016-04-03 22:18:28
20	А я буду счастлива несмотря не на что❤❤❤🖕	2016-04-03 09:05:44
21		2016-03-29 22:11:19
22	Дорогие девушки! ☝Мы продлили акцию, до конца Апреля макияж всего 500р😁в студии @zolotoy_mgn  также у меня есть подарочные сертификаты 😍😎✌	2016-03-29 13:12:27
23	👌	2016-03-28 18:01:01
24	Спасибо за мою крутую портупею@portupeya__sultanova.s 😘😘😘 и за очень красивую рубашку@zolotoy_mgn	2016-03-27 12:45:46
25		2016-03-26 21:12:10
26	Довольная не могу😍 а все потому что пошла на обучение в студию @ekaterinasuvorova174 на  причёски!  Девочки совсем скоро буду создавать полный образ для вас, локоны и т.д😊😛😎💪✌💄🎉🎊спасибо моей терпеливой модели @vikshnuakina	2016-03-17 19:56:27
27		2016-03-16 15:47:51
28	Дорогие девушки! Завтра в @zolotoy_mgn  новое поступление!!! Приходите за новыми нарядами, также наводить красоту👄💄	2016-03-16 15:47:26
29	Кто смелый?  Приходите ко мне на тёмные губки) 😎🙈👿👄	2016-03-15 12:40:22
30		2016-03-14 06:32:16
31		2016-03-12 22:07:43
32		2016-03-10 13:07:43
33		2016-03-08 17:56:52
34		2016-03-03 20:08:21
35	"Макияж на 7, 8 Марта 500 р!  В студии ""Золотой песок"" 💄🎉🎨"	2016-03-01 19:38:41
36		2016-03-01 11:56:51
37		2016-02-26 18:15:38
38	👄	2016-02-09 02:48:35
39	😍	2016-02-08 15:56:10
40	🎶👍	2016-02-08 13:58:51
41		2016-02-08 07:48:41
42		2016-02-03 12:23:41
43		2016-01-26 21:31:04
44		2015-12-25 11:33:21
45	👄👄👄	2015-12-12 19:33:36
46	Записываемся на новогодние праздники👄💄🎨	2015-12-11 19:10:14
47	❤❤❤	2015-11-28 15:29:20
