post_id	text	date
1	Дорогие друзья! Открыта бронь на октябрь, ноябрь!😃	2016-05-28 12:01:58
2		2016-01-04 17:40:15
3	Дорогие друзья! Бронируйте дату вашего торжества заблаговременно! На летний сезон уже принимаю заявки!Напоминаю, что бронь ставлю только после внесения предоплаты и подписания договора!пишите или звоните 89030901958, с радостью отвечу на все ваши вопросы! С уважением ваша ведущая Марина!	2015-11-27 10:14:00
4		2015-10-27 11:58:58
5		2015-10-17 10:17:24
6		2015-09-10 15:56:29
7		2015-09-01 02:37:49
8		2015-08-26 07:43:43
9		2015-08-25 21:04:14
10		2015-08-25 16:30:26
11	Дорогие друзья! Напоминаю, что бронь на дату ставлю после внесения предоплаты и подписания договора! Планы могут поменяться, как у вас , так и у меня! Надеюсь на понимание. С любовью ваша ведущая Марина!	2015-07-16 20:50:12
12	Дорогие мои молодожены! Оставляйте свои отзывы на сайте Горько.ру!http://magnitogorsk.gorko.ru/тамада/687449/ Поддержите меня в рейтинге ведущих г. Магнитогорска. Всем , кто откликнется большое спасибо! с любовью ваша ведущая Марина!	2015-06-30 21:59:38
13		2015-06-24 14:47:01
14	Дорогие мои друзья! Напоминаю, что дата считается забронированной, только после внесения предоплаты и подписания договора! Для подтверждения встречи звоните или пишите в лс заранее.Планы могут поменяться, как у вас , так и у меня. С любовью ваша ведущая Марина!	2015-06-11 21:57:34
15	https://vk.com/mgn_wedding	2014-12-21 00:29:47
16	Нет большего удовольствия, чем делать любимую работу! Я счастлива, что могу приносить Вам радость, и получая удовольствие, могу превратить ваш праздник с настоящее Торжество. Разочарование от плохой тамады длится намного дольше, чем радость от низкой цены. С любовью ваша ведущая Марина 🌹 🌹 🌹	2014-12-11 17:52:27
17	Дорогие друзья! Напоминаю,во избежании недоразумений, что дата считается забронированной только после внесения предоплаты и подписания договора ! До этого времени дата считается открытой! И я вправе взять другой заказ! Настоятельно прошу Вас перезванивать мне за день до назначенной встречи,потому что обстоятельства могут поменяться, как у Вас , так и у меня.	2014-05-19 22:04:21
18		2014-02-03 18:55:00
19		2014-01-24 23:58:06
20	Дорогие друзья! Напоминаю,во избежании недоразумений, что дата считается забронированной только после внесения предоплаты и подписания договора ! До этого времени дата считается открытой!  И я вправе взять другой заказ! Настоятельно прошу Вас перезванивать мне за день до назначенной встречи,потому что обстоятельства могут поменяться, как у Вас , так и у меня.	2013-12-18 01:37:39
21	"Шоу-балет ""Абсент"" на ваше торжество!"	2013-09-02 13:04:05
22		2013-08-19 12:52:12
23	Нет большего удовольствия, чем делать любимую работу! Я счастлива, что могу приносить Вам радость, и получая удовольствие, могу превратить ваш праздник с настоящее Торжество.89030901958	2013-08-07 15:04:18
24		2013-08-06 19:13:50
25	Дорогие друзья! Свадьба в сентябре? Успейте забронировать дату.....	2013-05-18 10:25:27
26	Мыльные пузыри на свадьбу!89030901958	2013-04-01 14:16:55
27	Свадьба,юбилей летом?  Успейте забронировать....Звоните 89030901958	2013-03-19 06:42:40
28		2013-01-10 23:06:53
29		2012-12-29 22:15:52
30		2012-12-22 14:37:54
31	Снег	2012-12-22 13:12:21
32		2012-11-01 14:12:04
33	Восточный танец красавицы Лейлы украсит ваше торжество!	2012-10-05 20:19:16
34	Ростовая кукла на ваш праздник!	2012-10-05 20:14:55
35	Песочная церемония на свадьбе (оригинальное название The Unity Sand Ceremony) — это одна из новых традиций, которая становится все более и более популярной в нашей стране. Многие пары стараются включить эту красивую церемонию в собственное проведение свадьбы.	2012-10-05 18:01:52
36	Артистичная, общительная и веселая ведущая Марина поможет превратить Вашу свадьбу в праздник радости и счастья!!!организация и проведение свадеб, юбилеев, корпоративов,;внимание к настроению гостей;конкурсы на любой вкус;костюмированные шоу и игры с участием гостей;живой звук;ди-джей с профессиональным оборудованием и зажигательной дискотекой;лазерная цветомузыка;дым, мыльные пузыри;профессиональная видео-фотосъемка;отличные рекомендации клиентов.	2012-09-27 14:15:58
37	ростовая кукла на ваше торжество	2012-09-21 16:50:00
38		2012-09-11 07:41:18
39	Ведущая+диджей! Шоу- программа!фото и видеосъемка!  9030901958	2012-08-21 19:49:30
40	Юбилей? Нет ведущего? звони	2012-08-21 19:27:52
41	Скоро свадьба? звони 89030901958	2012-08-19 21:48:33
42		2012-08-02 20:15:20
43		2012-08-02 20:14:41
44		2012-07-31 10:07:56
45	Услуги тамады и DJ-ея ! Вокал костюмы и мн др!! ЗВОНИ !!!	2012-07-31 09:59:52
46	скидка на проведение мероприятий для друзей в контакте 10 %.	2012-07-30 14:52:43
47	у вас свадьба, юбилей! Ура! свободно 11 августа ,24 августа, 7 сентября........	2012-07-29 17:23:39
48	9030901958	2012-07-14 21:57:18
49	Услуги тамады и DJ-ея ! Вокал костюмы и мн др!! ЗВОНИ !!! Такое не забудешь никогда!!! Проведение и музыкальное сопровождение любых мероприя	2012-07-14 21:56:30
50	Услуги тамады и DJ-ея ! Вокал костюмы и мн др!! ЗВОНИ !!! Такое не забудешь никогда!!! Проведение и музыкальное сопровождение любых мероприятий (свадеб , дни рождения , юбилеи , выпускные и т д ) и услуги фото и видео операторов	2012-07-14 21:49:41
